,Heat
9254,0.190017945
9255,0.189307018
9256,0.187409481
9257,0.185239084
9258,0.18205736
9259,0.175678834
9260,0.161230705
9261,0.128297645
9262,0.114978865
9263,0.101307674
9264,0.10693494
9265,0.102532549
9266,0.104034597
9267,0.107889942
9268,0.113822563
9269,0.120238427
9270,0.128771773
9271,0.138208722
9272,0.137507243
9273,0.150559962
9274,0.166963197
9275,0.180241362
9276,0.205142823
9277,0.252935324
9278,0.287140563
9279,0.295826073
9280,0.28302787
9281,0.253223802
9282,0.215070043
9283,0.186149464
9284,0.162175365
9285,0.151999029
9286,0.145574558
9287,0.138281339
9288,0.135159658
9289,0.132912198
9290,0.130763186
9291,0.128597077
9292,0.126694246
9293,0.126399853
9294,0.129323898
9295,0.136269766
9296,0.148737271
9297,0.164666119
9298,0.176693238
9299,0.185520348
9300,0.196255668
9301,0.205600438
9302,0.208830091
9303,0.208048781
9304,0.205963385
9305,0.203578115
9306,0.200081393
9307,0.19307138
9308,0.177192859
9309,0.140999361
9310,0.126361996
9311,0.111337331
9312,0.09135952
9313,0.093686548
9314,0.095460542
9315,0.097023256
9316,0.098940691
9317,0.101273999
9318,0.104463667
9319,0.107695415
9320,0.113442022
9321,0.121657919
9322,0.131873263
9323,0.145873882
9324,0.164388639
9325,0.195702767
9326,0.217285434
9327,0.217122041
9328,0.209950608
9329,0.198488965
9330,0.187394777
9331,0.177305284
9332,0.165334593
9333,0.158979402
9334,0.1563867
9335,0.155820422
9336,0.156179038
9337,0.157515
9338,0.155703841
9339,0.158237864
9340,0.162213457
9341,0.166920239
9342,0.171160079
9343,0.176694741
9344,0.181605839
9345,0.186738266
9346,0.191570884
9347,0.193950293
9348,0.192593026
9349,0.189172891
9350,0.183862248
9351,0.178637251
9352,0.175426924
9353,0.174944307
9354,0.172269174
9355,0.159417527
9356,0.142890237
9357,0.119831135
9358,0.098255763
9359,0.089032492
9360,0.10034477
9361,0.102900663
9362,0.10484913
9363,0.106565537
9364,0.108671552
9365,0.111234343
9366,0.114737717
9367,0.118287308
9368,0.124599096
9369,0.133623031
9370,0.144843058
9371,0.160220645
9372,0.180556336
9373,0.214950223
9374,0.238655556
9375,0.238476093
9376,0.230599346
9377,0.218010445
9378,0.205825138
9379,0.19474334
9380,0.181595325
9381,0.174615098
9382,0.171767403
9383,0.171145431
9384,0.171539318
9385,0.173006672
9386,0.171017384
9387,0.17380063
9388,0.178167225
9389,0.183336921
9390,0.187993751
9391,0.194072749
9392,0.199466856
9393,0.205104059
9394,0.210411968
9395,0.213025393
9396,0.211534638
9397,0.20777813
9398,0.201945183
9399,0.196206306
9400,0.192680241
9401,0.192150159
9402,0.189211926
9403,0.175096313
9404,0.156943557
9405,0.131616582
9406,0.107919262
9407,0.097788878
9408,0.082823809
9409,0.079414046
9410,0.08057742
9411,0.083563482
9412,0.088158447
9413,0.093127695
9414,0.099736987
9415,0.107046142
9416,0.106502829
9417,0.116612489
9418,0.129317209
9419,0.139601483
9420,0.158888292
9421,0.19590479
9422,0.22239761
9423,0.229124757
9424,0.219212226
9425,0.196128224
9426,0.166577175
9427,0.144177456
9428,0.125608912
9429,0.117727083
9430,0.112751168
9431,0.107102386
9432,0.104684566
9433,0.102943851
9434,0.101279387
9435,0.09960168
9436,0.09812789
9437,0.097899875
9438,0.100164622
9439,0.105544372
9440,0.115200769
9441,0.127538063
9442,0.136853371
9443,0.14369019
9444,0.152004967
9445,0.159242727
9446,0.161744175
9447,0.16113903
9448,0.159523838
9449,0.157676386
9450,0.154968087
9451,0.149538655
9452,0.13724034
9453,0.109207563
9454,0.097870554
9455,0.086233572
9456,0.140754511
9457,0.134959806
9458,0.136936897
9459,0.142011545
9460,0.149820435
9461,0.1582654
9462,0.169497528
9463,0.181919035
9464,0.180995704
9465,0.198176516
9466,0.219767488
9467,0.237245047
9468,0.27002192
9469,0.332929424
9470,0.377952515
9471,0.389384931
9472,0.37253913
9473,0.333309136
9474,0.283088753
9475,0.245021662
9476,0.213465442
9477,0.200070707
9478,0.191614413
9479,0.182014618
9480,0.177905665
9481,0.174947416
9482,0.172118752
9483,0.169267581
9484,0.166762956
9485,0.166375457
9486,0.17022427
9487,0.179366859
9488,0.195777375
9489,0.216743929
9490,0.232574782
9491,0.244193581
9492,0.258324086
9493,0.270624262
9494,0.274875335
9495,0.273846925
9496,0.271101995
9497,0.267962352
9498,0.263359747
9499,0.254132726
9500,0.233232415
9501,0.18559225
9502,0.166325628
9503,0.146549215
9504,0.161541671
9505,0.154891183
9506,0.157160258
9507,0.16298435
9508,0.171946486
9509,0.181638635
9510,0.194529567
9511,0.208785529
9512,0.207725837
9513,0.227443976
9514,0.252223586
9515,0.272282296
9516,0.309899782
9517,0.382097705
9518,0.433769978
9519,0.446890776
9520,0.427557124
9521,0.382533495
9522,0.324896375
9523,0.281207392
9524,0.244990829
9525,0.229617909
9526,0.219912757
9527,0.208895228
9528,0.20417945
9529,0.200784315
9530,0.197537903
9531,0.19426566
9532,0.191391143
9533,0.190946416
9534,0.195363636
9535,0.205856438
9536,0.224690522
9537,0.248753496
9538,0.266922309
9539,0.280257016
9540,0.296474368
9541,0.31059108
9542,0.315469968
9543,0.314289678
9544,0.311139367
9545,0.30753605
9546,0.302253714
9547,0.291664012
9548,0.267677064
9549,0.213001219
9550,0.190889228
9551,0.16819216
9552,0.213694368
9553,0.204896812
9554,0.207898443
9555,0.215602806
9556,0.22745831
9557,0.240279508
9558,0.257332195
9559,0.276190603
9560,0.274788796
9561,0.300872811
9562,0.333652359
9563,0.360186896
9564,0.409948947
9565,0.505455509
9566,0.573809845
9567,0.591166609
9568,0.56559121
9569,0.50603199
9570,0.429787095
9571,0.371993402
9572,0.324084553
9573,0.303748584
9574,0.290910186
9575,0.276335718
9576,0.270097481
9577,0.265606249
9578,0.261311753
9579,0.256983088
9580,0.253180551
9581,0.252592246
9582,0.258435538
9583,0.272315874
9584,0.297230421
9585,0.329061973
9586,0.353096471
9587,0.370736203
9588,0.392189224
9589,0.410863426
9590,0.417317432
9591,0.415756094
9592,0.411588724
9593,0.406822099
9594,0.399834395
9595,0.385825875
9596,0.354094894
9597,0.281767302
9598,0.252516596
9599,0.222491924
9600,0.180901491
9601,0.17345398
9602,0.17599499
9603,0.182517065
9604,0.192553261
9605,0.203406957
9606,0.217842791
9607,0.233807246
9608,0.232620557
9609,0.254701799
9610,0.282451099
9611,0.304913728
9612,0.347039448
9613,0.427889868
9614,0.485754759
9615,0.500448008
9616,0.47879733
9617,0.428377885
9618,0.363833295
9619,0.314908444
9620,0.274351538
9621,0.257136265
9622,0.246268008
9623,0.233930093
9624,0.228649156
9625,0.224847135
9626,0.221211658
9627,0.217547257
9628,0.214328246
9629,0.213830221
9630,0.218776819
9631,0.230527122
9632,0.251618359
9633,0.278565139
9634,0.298911378
9635,0.313844171
9636,0.332005077
9637,0.347813594
9638,0.353277188
9639,0.351955448
9640,0.34842759
9641,0.344392436
9642,0.338477044
9643,0.326618228
9644,0.299756585
9645,0.238528162
9646,0.21376618
9647,0.188349001
9648,0.118864993
9649,0.121892616
9650,0.124200704
9651,0.126233901
9652,0.128728615
9653,0.131764409
9654,0.135914386
9655,0.140119111
9656,0.14759584
9657,0.158285285
9658,0.171576147
9659,0.189791911
9660,0.213880878
9661,0.254622704
9662,0.282703232
9663,0.282490646
9664,0.273160121
9665,0.258247738
9666,0.24381344
9667,0.230686319
9668,0.215111629
9669,0.206843091
9670,0.203469807
9671,0.202733041
9672,0.203199626
9673,0.204937803
9674,0.202581361
9675,0.205878299
9676,0.211050818
9677,0.217174664
9678,0.222690986
9679,0.22989196
9680,0.236281635
9681,0.242959274
9682,0.249246842
9683,0.252342615
9684,0.250576718
9685,0.246126887
9686,0.239217377
9687,0.232419299
9688,0.228242443
9689,0.227614526
9690,0.224133994
9691,0.207413121
9692,0.185909985
9693,0.155908514
9694,0.127837478
9695,0.11583737
9696,0.067645261
9697,0.06936826
9698,0.070681777
9699,0.071838856
9700,0.073258581
9701,0.074986231
9702,0.077347954
9703,0.079740835
9704,0.08399579
9705,0.090079081
9706,0.097642821
9707,0.108009288
9708,0.121718156
9709,0.144904052
9710,0.16088449
9711,0.160763509
9712,0.15545357
9713,0.146967034
9714,0.138752573
9715,0.131282018
9716,0.122418568
9717,0.117712999
9718,0.115793286
9719,0.115373997
9720,0.115639527
9721,0.116628712
9722,0.115287677
9723,0.117163942
9724,0.120107588
9725,0.123592627
9726,0.126731928
9727,0.130829954
9728,0.134466274
9729,0.138266473
9730,0.141844685
9731,0.143606469
9732,0.142601509
9733,0.140069141
9734,0.136136985
9735,0.132268245
9736,0.129891225
9737,0.129533881
9738,0.127553135
9739,0.118037399
9740,0.105800111
9741,0.088726477
9742,0.072751441
9743,0.065922261
9744,0.079325485
9745,0.076059744
9746,0.07717398
9747,0.080033916
9748,0.084434798
9749,0.089194155
9750,0.095524283
9751,0.102524712
9752,0.102004348
9753,0.111686994
9754,0.12385509
9755,0.133704976
9756,0.152177146
9757,0.187630136
9758,0.213003949
9759,0.219446953
9760,0.20995311
9761,0.187844132
9762,0.159541265
9763,0.138087669
9764,0.120303425
9765,0.11275451
9766,0.107988769
9767,0.10257858
9768,0.100262884
9769,0.098595694
9770,0.097001534
9771,0.095394691
9772,0.093983151
9773,0.093764766
9774,0.095933855
9775,0.101086374
9776,0.110334903
9777,0.122151093
9778,0.131072939
9779,0.137620984
9780,0.14558456
9781,0.15251661
9782,0.154912402
9783,0.154332817
9784,0.152785848
9785,0.151016429
9786,0.148422523
9787,0.143222421
9788,0.131443563
9789,0.104594838
9790,0.093736684
9791,0.082591226
9792,0.058395565
9793,0.055991486
9794,0.056811732
9795,0.058917078
9796,0.062156793
9797,0.0656604
9798,0.070320333
9799,0.075473708
9800,0.075090641
9801,0.082218535
9802,0.091176096
9803,0.098427103
9804,0.112025416
9805,0.138124184
9806,0.156803151
9807,0.161546178
9808,0.154557272
9809,0.138281717
9810,0.117446523
9811,0.101653428
9812,0.088561532
9813,0.083004388
9814,0.079496081
9815,0.075513364
9816,0.073808661
9817,0.072581356
9818,0.071407813
9819,0.070224933
9820,0.069185826
9821,0.069025062
9822,0.07062184
9823,0.074414874
9824,0.081223191
9825,0.089921696
9826,0.096489525
9827,0.101309877
9828,0.107172275
9829,0.112275313
9830,0.114038978
9831,0.113612316
9832,0.112473513
9833,0.111170953
9834,0.109261446
9835,0.105433383
9836,0.096762361
9837,0.076997635
9838,0.06900439
9839,0.060799645
9840,0.060539888
9841,0.058047529
9842,0.058897895
9843,0.061080551
9844,0.06443923
9845,0.068071492
9846,0.07290254
9847,0.078245151
9848,0.077848018
9849,0.085237652
9850,0.09452414
9851,0.102041409
9852,0.116139061
9853,0.143196192
9854,0.162561063
9855,0.167478257
9856,0.160232714
9857,0.143359511
9858,0.121759234
9859,0.105386207
9860,0.091813568
9861,0.086052363
9862,0.082415228
9863,0.078286263
9864,0.076518962
9865,0.07524659
9866,0.074029954
9867,0.072803638
9868,0.071726374
9869,0.071559707
9870,0.073215119
9871,0.077147436
9872,0.084205759
9873,0.093223678
9874,0.100032682
9875,0.105030041
9876,0.111107709
9877,0.116398134
9878,0.118226563
9879,0.117784233
9880,0.116603612
9881,0.115253221
9882,0.113273596
9883,0.109304964
9884,0.100315537
9885,0.079825037
9886,0.071538275
9887,0.063032247
9888,0.083241706
9889,0.079814738
9890,0.080983983
9891,0.083985111
9892,0.08860326
9893,0.093597582
9894,0.100240221
9895,0.107586255
9896,0.107040201
9897,0.11720087
9898,0.129969693
9899,0.140305858
9900,0.159689981
9901,0.19689325
9902,0.223519743
9903,0.230280832
9904,0.220318286
9905,0.197117811
9906,0.167417659
9907,0.14490492
9908,0.126242685
9909,0.118321088
9910,0.113320067
9911,0.107642783
9912,0.105212763
9913,0.103463266
9914,0.101790404
9915,0.100104232
9916,0.098623006
9917,0.09839384
9918,0.100670014
9919,0.106076908
9920,0.115782027
9921,0.128181571
9922,0.13754388
9923,0.144415195
9924,0.152771925
9925,0.160046204
9926,0.162560273
9927,0.161952075
9928,0.160328734
9929,0.15847196
9930,0.155749996
9931,0.150293169
9932,0.137932802
9933,0.109758582
9934,0.098364371
9935,0.086668673
9936,0.061604827
9937,0.059068626
9938,0.05993395
9939,0.062155
9940,0.065572762
9941,0.069268917
9942,0.074184947
9943,0.079621538
9944,0.079217419
9945,0.086737042
9946,0.096186886
9947,0.103836388
9948,0.118182029
9949,0.145715114
9950,0.165420626
9951,0.170424316
9952,0.163051319
9953,0.145881305
9954,0.123901064
9955,0.107240024
9956,0.093428633
9957,0.087566084
9958,0.08386497
9959,0.079663373
9960,0.077864984
9961,0.07657023
9962,0.075332193
9963,0.074084305
9964,0.072988091
9965,0.072818492
9966,0.074503024
9967,0.078504513
9968,0.085686997
9969,0.094863548
9970,0.101792327
9971,0.106877593
9972,0.113062171
9973,0.118445659
9974,0.120306251
9975,0.11985614
9976,0.118654751
9977,0.117280606
9978,0.115266158
9979,0.111227715
9980,0.102080157
9981,0.081229215
9982,0.072796683
9983,0.064141028
9984,0.052207056
9985,0.053536827
9986,0.05455057
9987,0.055443576
9988,0.056539287
9989,0.057872648
9990,0.059695372
9991,0.061542142
9992,0.064826019
9993,0.069520962
9994,0.075358483
9995,0.083359084
9996,0.093939272
9997,0.111833614
9998,0.124166948
9999,0.124073578
10000,0.119975489
10001,0.113425776
10002,0.107086044
10003,0.101320441
10004,0.094479834
10005,0.090848184
10006,0.089366594
10007,0.089042997
10008,0.089247927
10009,0.090011357
10010,0.088976377
10011,0.090424435
10012,0.092696273
10013,0.095385946
10014,0.097808787
10015,0.100971548
10016,0.103777977
10017,0.106710883
10018,0.109472465
10019,0.110832169
10020,0.110056564
10021,0.10810214
10022,0.105067393
10023,0.102081588
10024,0.100247059
10025,0.099971269
10026,0.098442575
10027,0.091098549
10028,0.081654091
10029,0.068477054
10030,0.056147888
10031,0.050877284
10032,0.085450504
10033,0.087627023
10034,0.089286277
10035,0.090747917
10036,0.092541334
10037,0.094723728
10038,0.097707092
10039,0.100729814
10040,0.106104738
10041,0.113789242
10042,0.12334387
10043,0.136438947
10044,0.153756193
10045,0.183044964
10046,0.203231693
10047,0.203078868
10048,0.196371274
10049,0.185650954
10050,0.175274324
10051,0.165837407
10052,0.154640964
10053,0.148696819
10054,0.14627181
10055,0.145742158
10056,0.14607758
10057,0.147327133
10058,0.145633117
10059,0.148003243
10060,0.1517217
10061,0.156124054
10062,0.160089666
10063,0.165266353
10064,0.169859807
10065,0.174660276
10066,0.179180327
10067,0.181405838
10068,0.180136357
10069,0.176937432
10070,0.171970274
10071,0.167083224
10072,0.164080537
10073,0.163629135
10074,0.161127026
10075,0.149106607
10076,0.133648281
10077,0.112080612
10078,0.091900707
10079,0.083273985
10080,0.082700123
10081,0.079295452
10082,0.080457089
10083,0.083438692
10084,0.088026794
10085,0.092988622
10086,0.099588044
10087,0.106886283
10088,0.106343782
10089,0.116438344
10090,0.129124091
10091,0.139393007
10092,0.158651014
10093,0.195612234
10094,0.22206549
10095,0.228782591
10096,0.218884863
10097,0.195835333
10098,0.166328415
10099,0.143962147
10100,0.125421332
10101,0.117551274
10102,0.11258279
10103,0.106942443
10104,0.104528234
10105,0.102790118
10106,0.10112814
10107,0.099452939
10108,0.09798135
10109,0.097753675
10110,0.10001504
10111,0.105386756
10112,0.115028733
10113,0.127347603
10114,0.136648999
10115,0.143475609
10116,0.151777968
10117,0.15900492
10118,0.161502632
10119,0.160898391
10120,0.159285611
10121,0.157440918
10122,0.154736664
10123,0.14931534
10124,0.137035391
10125,0.109044476
10126,0.097724398
10127,0.086104794
10128,0.060438067
10129,0.0579499
10130,0.058798836
10131,0.060977821
10132,0.064330851
10133,0.067957004
10134,0.072779927
10135,0.078113552
10136,0.077717087
10137,0.085094293
10138,0.094365162
10139,0.101869787
10140,0.115943729
10141,0.142955353
10142,0.162287655
10143,0.167196578
10144,0.159963221
10145,0.143118397
10146,0.121554449
10147,0.10520896
10148,0.091659149
10149,0.085907633
10150,0.082276615
10151,0.078154594
10152,0.076390266
10153,0.075120034
10154,0.073905444
10155,0.072681191
10156,0.071605739
10157,0.071439352
10158,0.07309198
10159,0.077017683
10160,0.084064135
10161,0.093066887
10162,0.099864439
10163,0.104853393
10164,0.110920839
10165,0.116202367
10166,0.11802772
10167,0.117586134
10168,0.116407499
10169,0.115059379
10170,0.113083083
10171,0.109121126
10172,0.100146818
10173,0.079690781
10174,0.071417956
10175,0.062926234
10176,0.100818988
10177,0.096668383
10178,0.098084525
10179,0.101719371
10180,0.107312686
10181,0.113361606
10182,0.121406903
10183,0.130304122
10184,0.129642763
10185,0.141948955
10186,0.157414036
10187,0.169932781
10188,0.193410047
10189,0.238469142
10190,0.270718073
10191,0.278906831
10192,0.266840599
10193,0.238741121
10194,0.202769498
10195,0.175502979
10196,0.152900036
10197,0.143305717
10198,0.137248683
10199,0.130372586
10200,0.127429444
10201,0.125310523
10202,0.123284421
10203,0.121242197
10204,0.119448196
10205,0.11917064
10206,0.12192745
10207,0.128476061
10208,0.14023051
10209,0.155248335
10210,0.166587585
10211,0.174909844
10212,0.185031177
10213,0.19384149
10214,0.196886429
10215,0.196149804
10216,0.194183679
10217,0.19193483
10218,0.188638097
10219,0.182029009
10220,0.167058632
10221,0.132935156
10222,0.119134949
10223,0.104969592
10224,0.101471505
10225,0.097294038
10226,0.098719344
10227,0.102377715
10228,0.108007232
10229,0.114095301
10230,0.122192669
10231,0.131147472
10232,0.130481833
10233,0.142867672
10234,0.158432847
10235,0.171032614
10236,0.19466183
10237,0.240012555
10238,0.272470206
10239,0.280711963
10240,0.268567636
10241,0.240286294
10242,0.204081856
10243,0.176638864
10244,0.15388963
10245,0.144233216
10246,0.138136979
10247,0.131216379
10248,0.128254189
10249,0.126121554
10250,0.124082338
10251,0.122026897
10252,0.120221285
10253,0.119941932
10254,0.122716585
10255,0.12930758
10256,0.141138105
10257,0.156253129
10258,0.167665768
10259,0.17604189
10260,0.18622873
10261,0.195096065
10262,0.198160711
10263,0.197419319
10264,0.195440468
10265,0.193177064
10266,0.189858994
10267,0.183207132
10268,0.168139863
10269,0.133795534
10270,0.11990601
10271,0.105648973
10272,0.101837166
10273,0.097644644
10274,0.099075087
10275,0.102746642
10276,0.108396444
10277,0.114506453
10278,0.122632999
10279,0.131620072
10280,0.130952034
10281,0.143382507
10282,0.159003772
10283,0.171648944
10284,0.195363309
10285,0.240877459
10286,0.273452074
10287,0.28172353
10288,0.269535441
10289,0.241152184
10290,0.204817281
10291,0.177275396
10292,0.154444184
10293,0.144752972
10294,0.138634766
10295,0.131689228
10296,0.128716363
10297,0.126576043
10298,0.124529479
10299,0.122466631
10300,0.120654512
10301,0.120374152
10302,0.123158804
10303,0.12977355
10304,0.141646707
10305,0.156816199
10306,0.168269965
10307,0.176676271
10308,0.18689982
10309,0.195799108
10310,0.198874799
10311,0.198130735
10312,0.196144753
10313,0.193873193
10314,0.190543166
10315,0.183867333
10316,0.168745768
10317,0.134277677
10318,0.120338101
10319,0.106029687
10320,0.129663353
10321,0.132966022
10322,0.135483789
10323,0.137701694
10324,0.140423041
10325,0.143734624
10326,0.148261608
10327,0.152848313
10328,0.16100427
10329,0.172664805
10330,0.187163083
10331,0.207033669
10332,0.233311012
10333,0.277754053
10334,0.308385573
10335,0.308153675
10336,0.297975512
10337,0.281708405
10338,0.265962814
10339,0.251643153
10340,0.234653571
10341,0.225633872
10342,0.221954141
10343,0.221150443
10344,0.221659415
10345,0.223555498
10346,0.220984984
10347,0.224581434
10348,0.230223853
10349,0.236904024
10350,0.242921479
10351,0.250776629
10352,0.257746778
10353,0.265031051
10354,0.271889817
10355,0.275266828
10356,0.273340506
10357,0.268486428
10358,0.26094922
10359,0.253533566
10360,0.248977261
10361,0.2482923
10362,0.244495578
10363,0.226255688
10364,0.202799087
10365,0.170072115
10366,0.139450948
10367,0.126360684
10368,0.025169827
10369,0.025810931
10370,0.026299671
10371,0.026730204
10372,0.027258463
10373,0.027901297
10374,0.02878006
10375,0.029670416
10376,0.031253624
10377,0.033517129
10378,0.036331487
10379,0.040188701
10380,0.045289573
10381,0.053916711
10382,0.059862802
10383,0.059817787
10384,0.057842035
10385,0.054684317
10386,0.051627834
10387,0.048848148
10388,0.045550186
10389,0.043799312
10390,0.043085014
10391,0.042929003
10392,0.043027803
10393,0.043395864
10394,0.042896885
10395,0.043595016
10396,0.044690304
10397,0.045987037
10398,0.047155126
10399,0.048679942
10400,0.050032964
10401,0.051446964
10402,0.052778365
10403,0.053433899
10404,0.053059968
10405,0.05211771
10406,0.050654612
10407,0.049215109
10408,0.048330654
10409,0.048197692
10410,0.047460685
10411,0.043920017
10412,0.039366698
10413,0.033013844
10414,0.027069763
10415,0.024528724
10416,0.027367747
10417,0.026241048
10418,0.026625465
10419,0.02761216
10420,0.029130489
10421,0.030772495
10422,0.032956425
10423,0.035371613
10424,0.035192085
10425,0.038532653
10426,0.042730716
10427,0.046128983
10428,0.052501988
10429,0.064733473
10430,0.073487583
10431,0.075710457
10432,0.072435026
10433,0.064807302
10434,0.055042651
10435,0.047641037
10436,0.041505371
10437,0.038900952
10438,0.037256744
10439,0.035390198
10440,0.03459127
10441,0.03401608
10442,0.033466085
10443,0.032911715
10444,0.032424726
10445,0.032349382
10446,0.03309773
10447,0.034875378
10448,0.038066174
10449,0.042142827
10450,0.045220915
10451,0.047480028
10452,0.050227507
10453,0.052619105
10454,0.053445666
10455,0.053245706
10456,0.052711993
10457,0.052101534
10458,0.051206621
10459,0.049412556
10460,0.045348783
10461,0.036085819
10462,0.032339693
10463,0.028494446
10464,0.069717134
10465,0.066846958
10466,0.067826231
10467,0.070339756
10468,0.074207578
10469,0.078390454
10470,0.083953841
10471,0.090106339
10472,0.089649004
10473,0.098158834
10474,0.108853061
10475,0.117509873
10476,0.133744589
10477,0.164903313
10478,0.187203706
10479,0.192866297
10480,0.184522401
10481,0.165091388
10482,0.140216724
10483,0.121361709
10484,0.105731593
10485,0.099097046
10486,0.094908558
10487,0.090153682
10488,0.088118477
10489,0.086653226
10490,0.08525216
10491,0.083839946
10492,0.08259938
10493,0.082407447
10494,0.084313803
10495,0.088842221
10496,0.096970515
10497,0.107355462
10498,0.115196643
10499,0.120951552
10500,0.127950534
10501,0.134042935
10502,0.136148535
10503,0.135639153
10504,0.134279562
10505,0.132724465
10506,0.130444748
10507,0.125874511
10508,0.115522375
10509,0.09192572
10510,0.082382767
10511,0.072587309
10512,0.076267793
10513,0.073127934
10514,0.07419922
10515,0.076948917
10516,0.081180162
10517,0.085756063
10518,0.091842189
10519,0.098572779
10520,0.098072473
10521,0.107381891
10522,0.119080953
10523,0.128551164
10524,0.146311303
10525,0.180397717
10526,0.204793467
10527,0.210988118
10528,0.201860226
10529,0.180603464
10530,0.153391563
10531,0.132764921
10532,0.115666191
10533,0.108408258
10534,0.103826217
10535,0.098624571
10536,0.096398136
10537,0.09479521
10538,0.093262499
10539,0.091717593
10540,0.090360462
10541,0.090150496
10542,0.092235974
10543,0.097189884
10544,0.106081917
10545,0.117442639
10546,0.126020582
10547,0.132316225
10548,0.139972835
10549,0.146637682
10550,0.148941125
10551,0.148383881
10552,0.146896542
10553,0.145195327
10554,0.142701407
10555,0.137701748
10556,0.12637692
10557,0.10056311
10558,0.090123496
10559,0.079407652
10560,0.075341152
10561,0.072239442
10562,0.073297712
10563,0.076014001
10564,0.080193837
10565,0.084714142
10566,0.090726322
10567,0.097375137
10568,0.096880909
10569,0.106077219
10570,0.11763414
10571,0.126989289
10572,0.144533646
10573,0.178205915
10574,0.202305261
10575,0.208424648
10576,0.199407658
10577,0.178409163
10578,0.151527882
10579,0.131151849
10580,0.114260866
10581,0.107091116
10582,0.102564746
10583,0.097426299
10584,0.095226915
10585,0.093643464
10586,0.092129375
10587,0.090603239
10588,0.089262598
10589,0.089055182
10590,0.091115322
10591,0.096009043
10592,0.10479304
10593,0.11601573
10594,0.124489453
10595,0.130708605
10596,0.138272189
10597,0.144856059
10598,0.147131516
10599,0.146581042
10600,0.145111774
10601,0.143431228
10602,0.140967609
10603,0.136028695
10604,0.124841462
10605,0.099341285
10606,0.089028511
10607,0.078442863
10608,0.060496206
10609,0.058005646
10610,0.058855398
10611,0.061036479
10612,0.064392735
10613,0.068022376
10614,0.072849938
10615,0.078188695
10616,0.077791848
10617,0.08517615
10618,0.094455938
10619,0.101967782
10620,0.116055263
10621,0.143092871
10622,0.16244377
10623,0.167357415
10624,0.1601171
10625,0.143256071
10626,0.12167138
10627,0.105310167
10628,0.091747322
10629,0.085990273
10630,0.082355763
10631,0.078229776
10632,0.076463751
10633,0.075192297
10634,0.073976539
10635,0.072751107
10636,0.071674621
10637,0.071508074
10638,0.073162291
10639,0.077091771
10640,0.084145001
10641,0.093156414
10642,0.099960505
10643,0.104954258
10644,0.111027541
10645,0.116314149
10646,0.118141258
10647,0.117699248
10648,0.116519479
10649,0.115170062
10650,0.113191865
10651,0.109226097
10652,0.100243155
10653,0.07976744
10654,0.071486657
10655,0.062986767
10656,0.050923013
10657,0.052220078
10658,0.053208887
10659,0.05407993
10660,0.055148692
10661,0.056449258
10662,0.058227152
10663,0.0600285
10664,0.063231609
10665,0.06781108
10666,0.073505025
10667,0.08130885
10668,0.091628817
10669,0.109083043
10670,0.121113037
10671,0.121021963
10672,0.117024668
10673,0.110636046
10674,0.104452241
10675,0.098828444
10676,0.092156083
10677,0.088613755
10678,0.087168605
10679,0.086852966
10680,0.087052856
10681,0.087797509
10682,0.086787985
10683,0.088200428
10684,0.090416389
10685,0.093039909
10686,0.09540316
10687,0.098488132
10688,0.101225536
10689,0.104086307
10690,0.106779967
10691,0.108106229
10692,0.1073497
10693,0.105443346
10694,0.102483239
10695,0.099570871
10696,0.097781462
10697,0.097512456
10698,0.09602136
10699,0.088857962
10700,0.079645792
10701,0.066792847
10702,0.054766919
10703,0.049625947
10704,0.047332278
10705,0.048537883
10706,0.049456968
10707,0.050266592
10708,0.051259992
10709,0.052468851
10710,0.05412138
10711,0.05579571
10712,0.058772958
10713,0.063029517
10714,0.068321965
10715,0.075575518
10716,0.085167793
10717,0.101391269
10718,0.112572992
10719,0.11248834
10720,0.108772906
10721,0.102834765
10722,0.097086999
10723,0.091859753
10724,0.08565788
10725,0.082365332
10726,0.081022084
10727,0.080728702
10728,0.080914497
10729,0.081606643
10730,0.080668303
10731,0.08198115
10732,0.084040857
10733,0.086479385
10734,0.088675996
10735,0.091543438
10736,0.094087819
10737,0.096746868
10738,0.09925059
10739,0.100483334
10740,0.09978015
10741,0.098008218
10742,0.095256837
10743,0.092549829
10744,0.090886597
10745,0.090636559
10746,0.089250604
10747,0.082592319
10748,0.074029728
10749,0.062083082
10750,0.050905139
10751,0.046126672
10752,0.105941958
10753,0.101580447
10754,0.103068547
10755,0.106888093
10756,0.112765624
10757,0.119121911
10758,0.127576018
10759,0.136925336
10760,0.136230371
10761,0.149161885
10762,0.165412802
10763,0.178567668
10764,0.203237898
10765,0.250586605
10766,0.284474219
10767,0.293079077
10768,0.280399716
10769,0.250872404
10770,0.213072936
10771,0.184420908
10772,0.160669429
10773,0.150587589
10774,0.144222775
10775,0.136997279
10776,0.133904586
10777,0.131677996
10778,0.129548939
10779,0.127402944
10780,0.125517783
10781,0.125226123
10782,0.128123016
10783,0.135004386
10784,0.147356119
10785,0.163137054
10786,0.175052491
10787,0.183797634
10788,0.194433268
10789,0.203691264
10790,0.206890927
10791,0.206116872
10792,0.20405084
10793,0.201687719
10794,0.198223468
10795,0.191278549
10796,0.175547473
10797,0.139690063
10798,0.125188618
10799,0.110303469
10800,0.103532159
10801,0.099269856
10802,0.100724108
10803,0.104456772
10804,0.110200611
10805,0.116412315
10806,0.124674122
10807,0.133810777
10808,0.133131619
