,Datetime,pimp,pexp
7800,2019-06-12 12:00:00,56,105
7801,2019-06-12 12:30:00,56,105
7802,2019-06-12 13:00:00,56,105
7803,2019-06-12 13:30:00,56,105
7804,2019-06-12 14:00:00,56,105
7805,2019-06-12 14:30:00,56,105
7806,2019-06-12 15:00:00,56,105
7807,2019-06-12 15:30:00,56,105
7808,2019-06-12 16:00:00,63,142
7809,2019-06-12 16:30:00,63,142
7810,2019-06-12 17:00:00,63,142
7811,2019-06-12 17:30:00,63,142
7812,2019-06-12 18:00:00,63,142
7813,2019-06-12 18:30:00,63,142
7814,2019-06-12 19:00:00,63,142
7815,2019-06-12 19:30:00,63,142
7816,2019-06-12 20:00:00,63,142
7817,2019-06-12 20:30:00,63,142
7818,2019-06-12 21:00:00,63,142
7819,2019-06-12 21:30:00,63,142
7820,2019-06-12 22:00:00,105,231
7821,2019-06-12 22:30:00,105,231
7822,2019-06-12 23:00:00,105,231
7823,2019-06-12 23:30:00,105,231
7824,2019-06-13 00:00:00,105,231
7825,2019-06-13 00:30:00,105,231
7826,2019-06-13 01:00:00,105,231
7827,2019-06-13 01:30:00,105,231
7828,2019-06-13 02:00:00,105,231
7829,2019-06-13 02:30:00,105,231
7830,2019-06-13 03:00:00,105,231
7831,2019-06-13 03:30:00,105,231
7832,2019-06-13 04:00:00,105,231
7833,2019-06-13 04:30:00,105,231
7834,2019-06-13 05:00:00,105,231
7835,2019-06-13 05:30:00,105,231
7836,2019-06-13 06:00:00,105,231
7837,2019-06-13 06:30:00,105,231
7838,2019-06-13 07:00:00,56,105
7839,2019-06-13 07:30:00,56,105
7840,2019-06-13 08:00:00,56,105
7841,2019-06-13 08:30:00,56,105
7842,2019-06-13 09:00:00,56,105
7843,2019-06-13 09:30:00,56,105
7844,2019-06-13 10:00:00,56,105
7845,2019-06-13 10:30:00,56,105
7846,2019-06-13 11:00:00,56,105
7847,2019-06-13 11:30:00,56,105
7848,2019-06-13 12:00:00,56,105
7849,2019-06-13 12:30:00,56,105
7850,2019-06-13 13:00:00,56,105
7851,2019-06-13 13:30:00,56,105
7852,2019-06-13 14:00:00,56,105
7853,2019-06-13 14:30:00,56,105
7854,2019-06-13 15:00:00,56,105
7855,2019-06-13 15:30:00,56,105
7856,2019-06-13 16:00:00,63,142
7857,2019-06-13 16:30:00,63,142
7858,2019-06-13 17:00:00,63,142
7859,2019-06-13 17:30:00,63,142
7860,2019-06-13 18:00:00,63,142
7861,2019-06-13 18:30:00,63,142
7862,2019-06-13 19:00:00,63,142
7863,2019-06-13 19:30:00,63,142
7864,2019-06-13 20:00:00,63,142
7865,2019-06-13 20:30:00,63,142
7866,2019-06-13 21:00:00,63,142
7867,2019-06-13 21:30:00,63,142
7868,2019-06-13 22:00:00,105,231
7869,2019-06-13 22:30:00,105,231
7870,2019-06-13 23:00:00,105,231
7871,2019-06-13 23:30:00,105,231
7872,2019-06-14 00:00:00,105,231
7873,2019-06-14 00:30:00,105,231
7874,2019-06-14 01:00:00,105,231
7875,2019-06-14 01:30:00,105,231
7876,2019-06-14 02:00:00,105,231
7877,2019-06-14 02:30:00,105,231
7878,2019-06-14 03:00:00,105,231
7879,2019-06-14 03:30:00,105,231
7880,2019-06-14 04:00:00,105,231
7881,2019-06-14 04:30:00,105,231
7882,2019-06-14 05:00:00,105,231
7883,2019-06-14 05:30:00,105,231
7884,2019-06-14 06:00:00,105,231
7885,2019-06-14 06:30:00,105,231
7886,2019-06-14 07:00:00,56,105
7887,2019-06-14 07:30:00,56,105
7888,2019-06-14 08:00:00,56,105
7889,2019-06-14 08:30:00,56,105
7890,2019-06-14 09:00:00,56,105
7891,2019-06-14 09:30:00,56,105
7892,2019-06-14 10:00:00,56,105
7893,2019-06-14 10:30:00,56,105
7894,2019-06-14 11:00:00,56,105
7895,2019-06-14 11:30:00,56,105
7896,2019-06-14 12:00:00,56,105
7897,2019-06-14 12:30:00,56,105
7898,2019-06-14 13:00:00,56,105
7899,2019-06-14 13:30:00,56,105
7900,2019-06-14 14:00:00,56,105
7901,2019-06-14 14:30:00,56,105
7902,2019-06-14 15:00:00,56,105
7903,2019-06-14 15:30:00,56,105
7904,2019-06-14 16:00:00,63,142
7905,2019-06-14 16:30:00,63,142
7906,2019-06-14 17:00:00,63,142
7907,2019-06-14 17:30:00,63,142
7908,2019-06-14 18:00:00,63,142
7909,2019-06-14 18:30:00,63,142
7910,2019-06-14 19:00:00,63,142
7911,2019-06-14 19:30:00,63,142
7912,2019-06-14 20:00:00,63,142
7913,2019-06-14 20:30:00,63,142
7914,2019-06-14 21:00:00,63,142
7915,2019-06-14 21:30:00,63,142
7916,2019-06-14 22:00:00,105,231
7917,2019-06-14 22:30:00,105,231
7918,2019-06-14 23:00:00,105,231
7919,2019-06-14 23:30:00,105,231
7920,2019-06-15 00:00:00,105,231
7921,2019-06-15 00:30:00,105,231
7922,2019-06-15 01:00:00,105,231
7923,2019-06-15 01:30:00,105,231
7924,2019-06-15 02:00:00,105,231
7925,2019-06-15 02:30:00,105,231
7926,2019-06-15 03:00:00,105,231
7927,2019-06-15 03:30:00,105,231
7928,2019-06-15 04:00:00,105,231
7929,2019-06-15 04:30:00,105,231
7930,2019-06-15 05:00:00,105,231
7931,2019-06-15 05:30:00,105,231
7932,2019-06-15 06:00:00,105,231
7933,2019-06-15 06:30:00,105,231
7934,2019-06-15 07:00:00,56,105
7935,2019-06-15 07:30:00,56,105
7936,2019-06-15 08:00:00,56,105
7937,2019-06-15 08:30:00,56,105
7938,2019-06-15 09:00:00,56,105
7939,2019-06-15 09:30:00,56,105
7940,2019-06-15 10:00:00,56,105
7941,2019-06-15 10:30:00,56,105
7942,2019-06-15 11:00:00,56,105
7943,2019-06-15 11:30:00,56,105
7944,2019-06-15 12:00:00,56,105
7945,2019-06-15 12:30:00,56,105
7946,2019-06-15 13:00:00,56,105
7947,2019-06-15 13:30:00,56,105
7948,2019-06-15 14:00:00,56,105
7949,2019-06-15 14:30:00,56,105
7950,2019-06-15 15:00:00,56,105
7951,2019-06-15 15:30:00,56,105
7952,2019-06-15 16:00:00,63,142
7953,2019-06-15 16:30:00,63,142
7954,2019-06-15 17:00:00,63,142
7955,2019-06-15 17:30:00,63,142
7956,2019-06-15 18:00:00,63,142
7957,2019-06-15 18:30:00,63,142
7958,2019-06-15 19:00:00,63,142
7959,2019-06-15 19:30:00,63,142
7960,2019-06-15 20:00:00,63,142
7961,2019-06-15 20:30:00,63,142
7962,2019-06-15 21:00:00,63,142
7963,2019-06-15 21:30:00,63,142
7964,2019-06-15 22:00:00,105,231
7965,2019-06-15 22:30:00,105,231
7966,2019-06-15 23:00:00,105,231
7967,2019-06-15 23:30:00,105,231
7968,2019-06-16 00:00:00,105,231
7969,2019-06-16 00:30:00,105,231
7970,2019-06-16 01:00:00,105,231
7971,2019-06-16 01:30:00,105,231
7972,2019-06-16 02:00:00,105,231
7973,2019-06-16 02:30:00,105,231
7974,2019-06-16 03:00:00,105,231
7975,2019-06-16 03:30:00,105,231
7976,2019-06-16 04:00:00,105,231
7977,2019-06-16 04:30:00,105,231
7978,2019-06-16 05:00:00,105,231
7979,2019-06-16 05:30:00,105,231
7980,2019-06-16 06:00:00,105,231
7981,2019-06-16 06:30:00,105,231
7982,2019-06-16 07:00:00,56,105
7983,2019-06-16 07:30:00,56,105
7984,2019-06-16 08:00:00,56,105
7985,2019-06-16 08:30:00,56,105
7986,2019-06-16 09:00:00,56,105
7987,2019-06-16 09:30:00,56,105
7988,2019-06-16 10:00:00,56,105
7989,2019-06-16 10:30:00,56,105
7990,2019-06-16 11:00:00,56,105
7991,2019-06-16 11:30:00,56,105
7992,2019-06-16 12:00:00,56,105
7993,2019-06-16 12:30:00,56,105
7994,2019-06-16 13:00:00,56,105
7995,2019-06-16 13:30:00,56,105
7996,2019-06-16 14:00:00,56,105
7997,2019-06-16 14:30:00,56,105
7998,2019-06-16 15:00:00,56,105
7999,2019-06-16 15:30:00,56,105
8000,2019-06-16 16:00:00,63,142
8001,2019-06-16 16:30:00,63,142
8002,2019-06-16 17:00:00,63,142
8003,2019-06-16 17:30:00,63,142
8004,2019-06-16 18:00:00,63,142
8005,2019-06-16 18:30:00,63,142
8006,2019-06-16 19:00:00,63,142
8007,2019-06-16 19:30:00,63,142
8008,2019-06-16 20:00:00,63,142
8009,2019-06-16 20:30:00,63,142
8010,2019-06-16 21:00:00,63,142
8011,2019-06-16 21:30:00,63,142
8012,2019-06-16 22:00:00,105,231
8013,2019-06-16 22:30:00,105,231
8014,2019-06-16 23:00:00,105,231
8015,2019-06-16 23:30:00,105,231
8016,2019-06-17 00:00:00,105,231
8017,2019-06-17 00:30:00,105,231
8018,2019-06-17 01:00:00,105,231
8019,2019-06-17 01:30:00,105,231
8020,2019-06-17 02:00:00,105,231
8021,2019-06-17 02:30:00,105,231
8022,2019-06-17 03:00:00,105,231
8023,2019-06-17 03:30:00,105,231
8024,2019-06-17 04:00:00,105,231
8025,2019-06-17 04:30:00,105,231
8026,2019-06-17 05:00:00,105,231
8027,2019-06-17 05:30:00,105,231
8028,2019-06-17 06:00:00,105,231
8029,2019-06-17 06:30:00,105,231
8030,2019-06-17 07:00:00,56,105
8031,2019-06-17 07:30:00,56,105
8032,2019-06-17 08:00:00,56,105
8033,2019-06-17 08:30:00,56,105
8034,2019-06-17 09:00:00,56,105
8035,2019-06-17 09:30:00,56,105
8036,2019-06-17 10:00:00,56,105
8037,2019-06-17 10:30:00,56,105
8038,2019-06-17 11:00:00,56,105
8039,2019-06-17 11:30:00,56,105
8040,2019-06-17 12:00:00,56,105
8041,2019-06-17 12:30:00,56,105
8042,2019-06-17 13:00:00,56,105
8043,2019-06-17 13:30:00,56,105
8044,2019-06-17 14:00:00,56,105
8045,2019-06-17 14:30:00,56,105
8046,2019-06-17 15:00:00,56,105
8047,2019-06-17 15:30:00,56,105
8048,2019-06-17 16:00:00,63,142
8049,2019-06-17 16:30:00,63,142
8050,2019-06-17 17:00:00,63,142
8051,2019-06-17 17:30:00,63,142
8052,2019-06-17 18:00:00,63,142
8053,2019-06-17 18:30:00,63,142
8054,2019-06-17 19:00:00,63,142
8055,2019-06-17 19:30:00,63,142
8056,2019-06-17 20:00:00,63,142
8057,2019-06-17 20:30:00,63,142
8058,2019-06-17 21:00:00,63,142
8059,2019-06-17 21:30:00,63,142
8060,2019-06-17 22:00:00,105,231
8061,2019-06-17 22:30:00,105,231
8062,2019-06-17 23:00:00,105,231
8063,2019-06-17 23:30:00,105,231
8064,2019-06-18 00:00:00,105,231
8065,2019-06-18 00:30:00,105,231
8066,2019-06-18 01:00:00,105,231
8067,2019-06-18 01:30:00,105,231
8068,2019-06-18 02:00:00,105,231
8069,2019-06-18 02:30:00,105,231
8070,2019-06-18 03:00:00,105,231
8071,2019-06-18 03:30:00,105,231
8072,2019-06-18 04:00:00,105,231
8073,2019-06-18 04:30:00,105,231
8074,2019-06-18 05:00:00,105,231
8075,2019-06-18 05:30:00,105,231
8076,2019-06-18 06:00:00,105,231
8077,2019-06-18 06:30:00,105,231
8078,2019-06-18 07:00:00,56,105
8079,2019-06-18 07:30:00,56,105
8080,2019-06-18 08:00:00,56,105
8081,2019-06-18 08:30:00,56,105
8082,2019-06-18 09:00:00,56,105
8083,2019-06-18 09:30:00,56,105
8084,2019-06-18 10:00:00,56,105
8085,2019-06-18 10:30:00,56,105
8086,2019-06-18 11:00:00,56,105
8087,2019-06-18 11:30:00,56,105
8088,2019-06-18 12:00:00,56,105
8089,2019-06-18 12:30:00,56,105
8090,2019-06-18 13:00:00,56,105
8091,2019-06-18 13:30:00,56,105
8092,2019-06-18 14:00:00,56,105
8093,2019-06-18 14:30:00,56,105
8094,2019-06-18 15:00:00,56,105
8095,2019-06-18 15:30:00,56,105
8096,2019-06-18 16:00:00,63,142
8097,2019-06-18 16:30:00,63,142
8098,2019-06-18 17:00:00,63,142
8099,2019-06-18 17:30:00,63,142
8100,2019-06-18 18:00:00,63,142
8101,2019-06-18 18:30:00,63,142
8102,2019-06-18 19:00:00,63,142
8103,2019-06-18 19:30:00,63,142
8104,2019-06-18 20:00:00,63,142
8105,2019-06-18 20:30:00,63,142
8106,2019-06-18 21:00:00,63,142
8107,2019-06-18 21:30:00,63,142
8108,2019-06-18 22:00:00,105,231
8109,2019-06-18 22:30:00,105,231
8110,2019-06-18 23:00:00,105,231
8111,2019-06-18 23:30:00,105,231
8112,2019-06-19 00:00:00,105,231
8113,2019-06-19 00:30:00,105,231
8114,2019-06-19 01:00:00,105,231
8115,2019-06-19 01:30:00,105,231
8116,2019-06-19 02:00:00,105,231
8117,2019-06-19 02:30:00,105,231
8118,2019-06-19 03:00:00,105,231
8119,2019-06-19 03:30:00,105,231
8120,2019-06-19 04:00:00,105,231
8121,2019-06-19 04:30:00,105,231
8122,2019-06-19 05:00:00,105,231
8123,2019-06-19 05:30:00,105,231
8124,2019-06-19 06:00:00,105,231
8125,2019-06-19 06:30:00,105,231
8126,2019-06-19 07:00:00,56,105
8127,2019-06-19 07:30:00,56,105
8128,2019-06-19 08:00:00,56,105
8129,2019-06-19 08:30:00,56,105
8130,2019-06-19 09:00:00,56,105
8131,2019-06-19 09:30:00,56,105
8132,2019-06-19 10:00:00,56,105
8133,2019-06-19 10:30:00,56,105
8134,2019-06-19 11:00:00,56,105
8135,2019-06-19 11:30:00,56,105
8136,2019-06-19 12:00:00,56,105
8137,2019-06-19 12:30:00,56,105
8138,2019-06-19 13:00:00,56,105
8139,2019-06-19 13:30:00,56,105
8140,2019-06-19 14:00:00,56,105
8141,2019-06-19 14:30:00,56,105
8142,2019-06-19 15:00:00,56,105
8143,2019-06-19 15:30:00,56,105
8144,2019-06-19 16:00:00,63,142
8145,2019-06-19 16:30:00,63,142
8146,2019-06-19 17:00:00,63,142
8147,2019-06-19 17:30:00,63,142
8148,2019-06-19 18:00:00,63,142
8149,2019-06-19 18:30:00,63,142
8150,2019-06-19 19:00:00,63,142
8151,2019-06-19 19:30:00,63,142
8152,2019-06-19 20:00:00,63,142
8153,2019-06-19 20:30:00,63,142
8154,2019-06-19 21:00:00,63,142
8155,2019-06-19 21:30:00,63,142
8156,2019-06-19 22:00:00,105,231
8157,2019-06-19 22:30:00,105,231
8158,2019-06-19 23:00:00,105,231
8159,2019-06-19 23:30:00,105,231
8160,2019-06-20 00:00:00,105,231
8161,2019-06-20 00:30:00,105,231
8162,2019-06-20 01:00:00,105,231
8163,2019-06-20 01:30:00,105,231
8164,2019-06-20 02:00:00,105,231
8165,2019-06-20 02:30:00,105,231
8166,2019-06-20 03:00:00,105,231
8167,2019-06-20 03:30:00,105,231
8168,2019-06-20 04:00:00,105,231
8169,2019-06-20 04:30:00,105,231
8170,2019-06-20 05:00:00,105,231
8171,2019-06-20 05:30:00,105,231
8172,2019-06-20 06:00:00,105,231
8173,2019-06-20 06:30:00,105,231
8174,2019-06-20 07:00:00,56,105
8175,2019-06-20 07:30:00,56,105
8176,2019-06-20 08:00:00,56,105
8177,2019-06-20 08:30:00,56,105
8178,2019-06-20 09:00:00,56,105
8179,2019-06-20 09:30:00,56,105
8180,2019-06-20 10:00:00,56,105
8181,2019-06-20 10:30:00,56,105
8182,2019-06-20 11:00:00,56,105
8183,2019-06-20 11:30:00,56,105
8184,2019-06-20 12:00:00,56,105
8185,2019-06-20 12:30:00,56,105
8186,2019-06-20 13:00:00,56,105
8187,2019-06-20 13:30:00,56,105
8188,2019-06-20 14:00:00,56,105
8189,2019-06-20 14:30:00,56,105
8190,2019-06-20 15:00:00,56,105
8191,2019-06-20 15:30:00,56,105
8192,2019-06-20 16:00:00,63,142
8193,2019-06-20 16:30:00,63,142
8194,2019-06-20 17:00:00,63,142
8195,2019-06-20 17:30:00,63,142
8196,2019-06-20 18:00:00,63,142
8197,2019-06-20 18:30:00,63,142
8198,2019-06-20 19:00:00,63,142
8199,2019-06-20 19:30:00,63,142
8200,2019-06-20 20:00:00,63,142
8201,2019-06-20 20:30:00,63,142
8202,2019-06-20 21:00:00,63,142
8203,2019-06-20 21:30:00,63,142
8204,2019-06-20 22:00:00,105,231
8205,2019-06-20 22:30:00,105,231
8206,2019-06-20 23:00:00,105,231
8207,2019-06-20 23:30:00,105,231
8208,2019-06-21 00:00:00,105,231
8209,2019-06-21 00:30:00,105,231
8210,2019-06-21 01:00:00,105,231
8211,2019-06-21 01:30:00,105,231
8212,2019-06-21 02:00:00,105,231
8213,2019-06-21 02:30:00,105,231
8214,2019-06-21 03:00:00,105,231
8215,2019-06-21 03:30:00,105,231
8216,2019-06-21 04:00:00,105,231
8217,2019-06-21 04:30:00,105,231
8218,2019-06-21 05:00:00,105,231
8219,2019-06-21 05:30:00,105,231
8220,2019-06-21 06:00:00,105,231
8221,2019-06-21 06:30:00,105,231
8222,2019-06-21 07:00:00,56,105
8223,2019-06-21 07:30:00,56,105
8224,2019-06-21 08:00:00,56,105
8225,2019-06-21 08:30:00,56,105
8226,2019-06-21 09:00:00,56,105
8227,2019-06-21 09:30:00,56,105
8228,2019-06-21 10:00:00,56,105
8229,2019-06-21 10:30:00,56,105
8230,2019-06-21 11:00:00,56,105
8231,2019-06-21 11:30:00,56,105
8232,2019-06-21 12:00:00,56,105
8233,2019-06-21 12:30:00,56,105
8234,2019-06-21 13:00:00,56,105
8235,2019-06-21 13:30:00,56,105
8236,2019-06-21 14:00:00,56,105
8237,2019-06-21 14:30:00,56,105
8238,2019-06-21 15:00:00,56,105
8239,2019-06-21 15:30:00,56,105
8240,2019-06-21 16:00:00,63,142
8241,2019-06-21 16:30:00,63,142
8242,2019-06-21 17:00:00,63,142
8243,2019-06-21 17:30:00,63,142
8244,2019-06-21 18:00:00,63,142
8245,2019-06-21 18:30:00,63,142
8246,2019-06-21 19:00:00,63,142
8247,2019-06-21 19:30:00,63,142
8248,2019-06-21 20:00:00,63,142
8249,2019-06-21 20:30:00,63,142
8250,2019-06-21 21:00:00,63,142
8251,2019-06-21 21:30:00,63,142
8252,2019-06-21 22:00:00,105,231
8253,2019-06-21 22:30:00,105,231
8254,2019-06-21 23:00:00,105,231
8255,2019-06-21 23:30:00,105,231
8256,2019-06-22 00:00:00,105,231
8257,2019-06-22 00:30:00,105,231
8258,2019-06-22 01:00:00,105,231
8259,2019-06-22 01:30:00,105,231
8260,2019-06-22 02:00:00,105,231
8261,2019-06-22 02:30:00,105,231
8262,2019-06-22 03:00:00,105,231
8263,2019-06-22 03:30:00,105,231
8264,2019-06-22 04:00:00,105,231
8265,2019-06-22 04:30:00,105,231
8266,2019-06-22 05:00:00,105,231
8267,2019-06-22 05:30:00,105,231
8268,2019-06-22 06:00:00,105,231
8269,2019-06-22 06:30:00,105,231
8270,2019-06-22 07:00:00,56,105
8271,2019-06-22 07:30:00,56,105
8272,2019-06-22 08:00:00,56,105
8273,2019-06-22 08:30:00,56,105
8274,2019-06-22 09:00:00,56,105
8275,2019-06-22 09:30:00,56,105
8276,2019-06-22 10:00:00,56,105
8277,2019-06-22 10:30:00,56,105
8278,2019-06-22 11:00:00,56,105
8279,2019-06-22 11:30:00,56,105
8280,2019-06-22 12:00:00,56,105
8281,2019-06-22 12:30:00,56,105
8282,2019-06-22 13:00:00,56,105
8283,2019-06-22 13:30:00,56,105
8284,2019-06-22 14:00:00,56,105
8285,2019-06-22 14:30:00,56,105
8286,2019-06-22 15:00:00,56,105
8287,2019-06-22 15:30:00,56,105
8288,2019-06-22 16:00:00,63,142
8289,2019-06-22 16:30:00,63,142
8290,2019-06-22 17:00:00,63,142
8291,2019-06-22 17:30:00,63,142
8292,2019-06-22 18:00:00,63,142
8293,2019-06-22 18:30:00,63,142
8294,2019-06-22 19:00:00,63,142
8295,2019-06-22 19:30:00,63,142
8296,2019-06-22 20:00:00,63,142
8297,2019-06-22 20:30:00,63,142
8298,2019-06-22 21:00:00,63,142
8299,2019-06-22 21:30:00,63,142
8300,2019-06-22 22:00:00,105,231
8301,2019-06-22 22:30:00,105,231
8302,2019-06-22 23:00:00,105,231
8303,2019-06-22 23:30:00,105,231
8304,2019-06-23 00:00:00,105,231
8305,2019-06-23 00:30:00,105,231
8306,2019-06-23 01:00:00,105,231
8307,2019-06-23 01:30:00,105,231
8308,2019-06-23 02:00:00,105,231
8309,2019-06-23 02:30:00,105,231
8310,2019-06-23 03:00:00,105,231
8311,2019-06-23 03:30:00,105,231
8312,2019-06-23 04:00:00,105,231
8313,2019-06-23 04:30:00,105,231
8314,2019-06-23 05:00:00,105,231
8315,2019-06-23 05:30:00,105,231
8316,2019-06-23 06:00:00,105,231
8317,2019-06-23 06:30:00,105,231
8318,2019-06-23 07:00:00,56,105
8319,2019-06-23 07:30:00,56,105
8320,2019-06-23 08:00:00,56,105
8321,2019-06-23 08:30:00,56,105
8322,2019-06-23 09:00:00,56,105
8323,2019-06-23 09:30:00,56,105
8324,2019-06-23 10:00:00,56,105
8325,2019-06-23 10:30:00,56,105
8326,2019-06-23 11:00:00,56,105
8327,2019-06-23 11:30:00,56,105
8328,2019-06-23 12:00:00,56,105
8329,2019-06-23 12:30:00,56,105
8330,2019-06-23 13:00:00,56,105
8331,2019-06-23 13:30:00,56,105
8332,2019-06-23 14:00:00,56,105
8333,2019-06-23 14:30:00,56,105
8334,2019-06-23 15:00:00,56,105
8335,2019-06-23 15:30:00,56,105
8336,2019-06-23 16:00:00,63,142
8337,2019-06-23 16:30:00,63,142
8338,2019-06-23 17:00:00,63,142
8339,2019-06-23 17:30:00,63,142
8340,2019-06-23 18:00:00,63,142
8341,2019-06-23 18:30:00,63,142
8342,2019-06-23 19:00:00,63,142
8343,2019-06-23 19:30:00,63,142
8344,2019-06-23 20:00:00,63,142
8345,2019-06-23 20:30:00,63,142
8346,2019-06-23 21:00:00,63,142
8347,2019-06-23 21:30:00,63,142
8348,2019-06-23 22:00:00,105,231
8349,2019-06-23 22:30:00,105,231
8350,2019-06-23 23:00:00,105,231
8351,2019-06-23 23:30:00,105,231
8352,2019-06-24 00:00:00,105,231
8353,2019-06-24 00:30:00,105,231
8354,2019-06-24 01:00:00,105,231
8355,2019-06-24 01:30:00,105,231
8356,2019-06-24 02:00:00,105,231
8357,2019-06-24 02:30:00,105,231
8358,2019-06-24 03:00:00,105,231
8359,2019-06-24 03:30:00,105,231
8360,2019-06-24 04:00:00,105,231
8361,2019-06-24 04:30:00,105,231
8362,2019-06-24 05:00:00,105,231
8363,2019-06-24 05:30:00,105,231
8364,2019-06-24 06:00:00,105,231
8365,2019-06-24 06:30:00,105,231
8366,2019-06-24 07:00:00,56,105
8367,2019-06-24 07:30:00,56,105
8368,2019-06-24 08:00:00,56,105
8369,2019-06-24 08:30:00,56,105
8370,2019-06-24 09:00:00,56,105
8371,2019-06-24 09:30:00,56,105
8372,2019-06-24 10:00:00,56,105
8373,2019-06-24 10:30:00,56,105
8374,2019-06-24 11:00:00,56,105
8375,2019-06-24 11:30:00,56,105
8376,2019-06-24 12:00:00,56,105
8377,2019-06-24 12:30:00,56,105
8378,2019-06-24 13:00:00,56,105
8379,2019-06-24 13:30:00,56,105
8380,2019-06-24 14:00:00,56,105
8381,2019-06-24 14:30:00,56,105
8382,2019-06-24 15:00:00,56,105
8383,2019-06-24 15:30:00,56,105
8384,2019-06-24 16:00:00,63,142
8385,2019-06-24 16:30:00,63,142
8386,2019-06-24 17:00:00,63,142
8387,2019-06-24 17:30:00,63,142
8388,2019-06-24 18:00:00,63,142
8389,2019-06-24 18:30:00,63,142
8390,2019-06-24 19:00:00,63,142
8391,2019-06-24 19:30:00,63,142
8392,2019-06-24 20:00:00,63,142
8393,2019-06-24 20:30:00,63,142
8394,2019-06-24 21:00:00,63,142
8395,2019-06-24 21:30:00,63,142
8396,2019-06-24 22:00:00,105,231
8397,2019-06-24 22:30:00,105,231
8398,2019-06-24 23:00:00,105,231
8399,2019-06-24 23:30:00,105,231
8400,2019-06-25 00:00:00,105,231
8401,2019-06-25 00:30:00,105,231
8402,2019-06-25 01:00:00,105,231
8403,2019-06-25 01:30:00,105,231
8404,2019-06-25 02:00:00,105,231
8405,2019-06-25 02:30:00,105,231
8406,2019-06-25 03:00:00,105,231
8407,2019-06-25 03:30:00,105,231
8408,2019-06-25 04:00:00,105,231
8409,2019-06-25 04:30:00,105,231
8410,2019-06-25 05:00:00,105,231
8411,2019-06-25 05:30:00,105,231
8412,2019-06-25 06:00:00,105,231
8413,2019-06-25 06:30:00,105,231
8414,2019-06-25 07:00:00,56,105
8415,2019-06-25 07:30:00,56,105
8416,2019-06-25 08:00:00,56,105
8417,2019-06-25 08:30:00,56,105
8418,2019-06-25 09:00:00,56,105
8419,2019-06-25 09:30:00,56,105
8420,2019-06-25 10:00:00,56,105
8421,2019-06-25 10:30:00,56,105
8422,2019-06-25 11:00:00,56,105
8423,2019-06-25 11:30:00,56,105
8424,2019-06-25 12:00:00,56,105
8425,2019-06-25 12:30:00,56,105
8426,2019-06-25 13:00:00,56,105
8427,2019-06-25 13:30:00,56,105
8428,2019-06-25 14:00:00,56,105
8429,2019-06-25 14:30:00,56,105
8430,2019-06-25 15:00:00,56,105
8431,2019-06-25 15:30:00,56,105
8432,2019-06-25 16:00:00,63,142
8433,2019-06-25 16:30:00,63,142
8434,2019-06-25 17:00:00,63,142
8435,2019-06-25 17:30:00,63,142
8436,2019-06-25 18:00:00,63,142
8437,2019-06-25 18:30:00,63,142
8438,2019-06-25 19:00:00,63,142
8439,2019-06-25 19:30:00,63,142
8440,2019-06-25 20:00:00,63,142
8441,2019-06-25 20:30:00,63,142
8442,2019-06-25 21:00:00,63,142
8443,2019-06-25 21:30:00,63,142
8444,2019-06-25 22:00:00,105,231
8445,2019-06-25 22:30:00,105,231
8446,2019-06-25 23:00:00,105,231
8447,2019-06-25 23:30:00,105,231
8448,2019-06-26 00:00:00,105,231
8449,2019-06-26 00:30:00,105,231
8450,2019-06-26 01:00:00,105,231
8451,2019-06-26 01:30:00,105,231
8452,2019-06-26 02:00:00,105,231
8453,2019-06-26 02:30:00,105,231
8454,2019-06-26 03:00:00,105,231
8455,2019-06-26 03:30:00,105,231
8456,2019-06-26 04:00:00,105,231
8457,2019-06-26 04:30:00,105,231
8458,2019-06-26 05:00:00,105,231
8459,2019-06-26 05:30:00,105,231
8460,2019-06-26 06:00:00,105,231
8461,2019-06-26 06:30:00,105,231
8462,2019-06-26 07:00:00,56,105
8463,2019-06-26 07:30:00,56,105
8464,2019-06-26 08:00:00,56,105
8465,2019-06-26 08:30:00,56,105
8466,2019-06-26 09:00:00,56,105
8467,2019-06-26 09:30:00,56,105
8468,2019-06-26 10:00:00,56,105
8469,2019-06-26 10:30:00,56,105
8470,2019-06-26 11:00:00,56,105
8471,2019-06-26 11:30:00,56,105
8472,2019-06-26 12:00:00,56,105
8473,2019-06-26 12:30:00,56,105
8474,2019-06-26 13:00:00,56,105
8475,2019-06-26 13:30:00,56,105
8476,2019-06-26 14:00:00,56,105
8477,2019-06-26 14:30:00,56,105
8478,2019-06-26 15:00:00,56,105
8479,2019-06-26 15:30:00,56,105
8480,2019-06-26 16:00:00,63,142
8481,2019-06-26 16:30:00,63,142
8482,2019-06-26 17:00:00,63,142
8483,2019-06-26 17:30:00,63,142
8484,2019-06-26 18:00:00,63,142
8485,2019-06-26 18:30:00,63,142
8486,2019-06-26 19:00:00,63,142
8487,2019-06-26 19:30:00,63,142
8488,2019-06-26 20:00:00,63,142
8489,2019-06-26 20:30:00,63,142
8490,2019-06-26 21:00:00,63,142
8491,2019-06-26 21:30:00,63,142
8492,2019-06-26 22:00:00,105,231
8493,2019-06-26 22:30:00,105,231
8494,2019-06-26 23:00:00,105,231
8495,2019-06-26 23:30:00,105,231
8496,2019-06-27 00:00:00,105,231
8497,2019-06-27 00:30:00,105,231
8498,2019-06-27 01:00:00,105,231
