,Power
8882,1.02253815
8883,0.982890815
8884,0.968457981
8885,0.981361015
8886,0.971159824
8887,0.923291083
8888,0.944751868
8889,1.014023353
8890,1.187792617
8891,1.390142574
8892,1.570143587
8893,1.674916262
8894,1.684236898
8895,1.577850985
8896,1.586102229
8897,1.532829822
8898,1.55344151
8899,1.521789813
8900,1.559374573
8901,1.552848227
8902,1.605150372
8903,1.582487972
8904,1.514963933
8905,1.458185842
8906,1.442244297
8907,1.415211468
8908,1.468314409
8909,1.51151743
8910,1.667239575
8911,1.78298447
8912,2.01746179
8913,2.084366158
8914,2.103151034
8915,2.056238715
8916,2.033359996
8917,2.011495148
8918,1.951762623
8919,1.961887551
8920,2.030077167
8921,1.976047022
8922,1.920252186
8923,1.751748847
8924,1.51657691
8925,1.290909659
8926,1.106277941
8927,0.939847052
8928,0.939847052
8929,1.000810505
8930,1.02253815
8931,0.982890815
8932,0.968457981
8933,0.981361015
8934,0.971159824
8935,0.923291083
8936,0.944751868
8937,1.014023353
8938,1.187792617
8939,1.390142574
8940,1.570143587
8941,1.674916262
8942,1.684236898
8943,1.577850985
8944,1.586102229
8945,1.532829822
8946,1.55344151
8947,1.521789813
8948,1.559374573
8949,1.552848227
8950,1.605150372
8951,1.582487972
8952,1.514963933
8953,1.458185842
8954,1.442244297
8955,1.415211468
8956,1.468314409
8957,1.51151743
8958,1.667239575
8959,1.78298447
8960,2.01746179
8961,2.084366158
8962,2.103151034
8963,2.056238715
8964,2.033359996
8965,2.011495148
8966,1.951762623
8967,1.961887551
8968,2.030077167
8969,1.976047022
8970,1.920252186
8971,1.751748847
8972,1.51657691
8973,1.290909659
8974,1.106277941
8975,0.939847052
8976,0.939847052
8977,1.000810505
8978,1.02253815
8979,0.982890815
8980,0.968457981
8981,0.981361015
8982,0.971159824
8983,0.923291083
8984,0.944751868
8985,1.014023353
8986,1.187792617
8987,1.390142574
8988,1.570143587
8989,1.674916262
8990,1.684236898
8991,1.577850985
8992,1.586102229
8993,1.532829822
8994,1.55344151
8995,1.521789813
8996,1.559374573
8997,1.552848227
8998,1.605150372
8999,1.582487972
9000,1.514963933
9001,1.458185842
9002,1.442244297
9003,1.415211468
9004,1.468314409
9005,1.51151743
9006,1.667239575
9007,1.78298447
9008,2.01746179
9009,2.084366158
9010,2.103151034
9011,2.056238715
9012,2.033359996
9013,2.011495148
9014,1.951762623
9015,1.961887551
9016,2.030077167
9017,1.976047022
9018,1.920252186
9019,1.751748847
9020,1.51657691
9021,1.290909659
9022,1.106277941
9023,0.939847052
9024,0.939847052
9025,1.000810505
9026,1.02253815
9027,0.982890815
9028,0.968457981
9029,0.981361015
9030,0.971159824
9031,0.923291083
9032,0.944751868
9033,1.014023353
9034,1.187792617
9035,1.390142574
9036,1.570143587
9037,1.674916262
9038,1.684236898
9039,1.577850985
9040,1.586102229
9041,1.532829822
9042,1.55344151
9043,1.521789813
9044,1.559374573
9045,1.552848227
9046,1.605150372
9047,1.582487972
9048,1.514963933
9049,1.458185842
9050,1.442244297
9051,1.415211468
9052,1.468314409
9053,1.51151743
9054,1.667239575
9055,1.78298447
9056,2.01746179
9057,2.084366158
9058,2.103151034
9059,2.056238715
9060,2.033359996
9061,2.011495148
9062,1.951762623
9063,1.961887551
9064,2.030077167
9065,1.976047022
9066,1.920252186
9067,1.751748847
9068,1.51657691
9069,1.290909659
9070,1.106277941
9071,0.939847052
9072,0.939847052
9073,1.000810505
9074,1.02253815
9075,0.982890815
9076,0.968457981
9077,0.981361015
9078,0.971159824
9079,0.923291083
9080,0.944751868
9081,1.014023353
9082,1.187792617
9083,1.390142574
9084,1.570143587
9085,1.674916262
9086,1.684236898
9087,1.577850985
9088,1.586102229
9089,1.532829822
9090,1.55344151
9091,1.521789813
9092,1.559374573
9093,1.552848227
9094,1.605150372
9095,1.582487972
9096,1.514963933
9097,1.458185842
9098,1.442244297
9099,1.415211468
9100,1.468314409
9101,1.51151743
9102,1.667239575
9103,1.78298447
9104,2.01746179
9105,2.084366158
9106,2.103151034
9107,2.056238715
9108,2.033359996
9109,2.011495148
9110,1.951762623
9111,1.961887551
9112,2.030077167
9113,1.976047022
9114,1.920252186
9115,1.751748847
9116,1.51657691
9117,1.290909659
9118,1.106277941
9119,0.939847052
9120,0.939847052
9121,1.000810505
9122,1.02253815
9123,0.982890815
9124,0.968457981
9125,0.981361015
9126,0.971159824
9127,0.923291083
9128,0.944751868
9129,1.014023353
9130,1.187792617
9131,1.390142574
9132,1.570143587
9133,1.674916262
9134,1.684236898
9135,1.577850985
9136,1.586102229
9137,1.532829822
9138,1.55344151
9139,1.521789813
9140,1.559374573
9141,1.552848227
9142,1.605150372
9143,1.582487972
9144,1.514963933
9145,1.458185842
9146,1.442244297
9147,1.415211468
9148,1.468314409
9149,1.51151743
9150,1.667239575
9151,1.78298447
9152,2.01746179
9153,2.084366158
9154,2.103151034
9155,2.056238715
9156,2.033359996
9157,2.011495148
9158,1.951762623
9159,1.961887551
9160,2.030077167
9161,1.976047022
9162,1.920252186
9163,1.751748847
9164,1.51657691
9165,1.290909659
9166,1.106277941
9167,0.939847052
9168,0.939847052
9169,1.000810505
9170,1.02253815
9171,0.982890815
9172,0.968457981
9173,0.981361015
9174,0.971159824
9175,0.923291083
9176,0.944751868
9177,1.014023353
9178,1.187792617
9179,1.390142574
9180,1.570143587
9181,1.674916262
9182,1.684236898
9183,1.577850985
9184,1.586102229
9185,1.532829822
9186,1.55344151
9187,1.521789813
9188,1.559374573
9189,1.552848227
9190,1.605150372
9191,1.582487972
9192,1.514963933
9193,1.458185842
9194,1.442244297
9195,1.415211468
9196,1.468314409
9197,1.51151743
9198,1.667239575
9199,1.78298447
9200,2.01746179
9201,2.084366158
9202,2.103151034
9203,2.056238715
9204,2.033359996
9205,2.011495148
9206,1.951762623
9207,1.961887551
9208,2.030077167
9209,1.976047022
9210,1.920252186
9211,1.751748847
9212,1.51657691
9213,1.290909659
9214,1.106277941
9215,0.939847052
9216,0.939847052
9217,1.000810505
9218,1.02253815
9219,0.982890815
9220,0.968457981
9221,0.981361015
9222,0.971159824
9223,0.923291083
9224,0.944751868
9225,1.014023353
9226,1.187792617
9227,1.390142574
9228,1.570143587
9229,1.674916262
9230,1.684236898
9231,1.577850985
9232,1.586102229
9233,1.532829822
9234,1.55344151
9235,1.521789813
9236,1.559374573
9237,1.552848227
9238,1.605150372
9239,1.582487972
9240,1.514963933
9241,1.458185842
9242,1.442244297
9243,1.415211468
9244,1.468314409
9245,1.51151743
9246,1.667239575
9247,1.78298447
9248,2.01746179
9249,2.084366158
9250,2.103151034
9251,2.056238715
9252,2.033359996
9253,2.011495148
9254,1.951762623
9255,1.961887551
9256,2.030077167
9257,1.976047022
9258,1.920252186
9259,1.751748847
9260,1.51657691
9261,1.290909659
9262,1.106277941
9263,0.939847052
9264,0.939847052
9265,1.000810505
9266,1.02253815
9267,0.982890815
9268,0.968457981
9269,0.981361015
9270,0.971159824
9271,0.923291083
9272,0.944751868
9273,1.014023353
9274,1.187792617
9275,1.390142574
9276,1.570143587
9277,1.674916262
9278,1.684236898
9279,1.577850985
9280,1.586102229
9281,1.532829822
9282,1.55344151
9283,1.521789813
9284,1.559374573
9285,1.552848227
9286,1.605150372
9287,1.582487972
9288,1.514963933
9289,1.458185842
9290,1.442244297
9291,1.415211468
9292,1.468314409
9293,1.51151743
9294,1.667239575
9295,1.78298447
9296,2.01746179
9297,2.084366158
9298,2.103151034
9299,2.056238715
9300,2.033359996
9301,2.011495148
9302,1.951762623
9303,1.961887551
9304,2.030077167
9305,1.976047022
9306,1.920252186
9307,1.751748847
9308,1.51657691
9309,1.290909659
9310,1.106277941
9311,0.939847052
9312,0.939847052
9313,1.000810505
9314,1.02253815
9315,0.982890815
9316,0.968457981
9317,0.981361015
9318,0.971159824
9319,0.923291083
9320,0.944751868
9321,1.014023353
9322,1.187792617
9323,1.390142574
9324,1.570143587
9325,1.674916262
9326,1.684236898
9327,1.577850985
9328,1.586102229
9329,1.532829822
9330,1.55344151
9331,1.521789813
9332,1.559374573
9333,1.552848227
9334,1.605150372
9335,1.582487972
9336,1.514963933
9337,1.458185842
9338,1.442244297
9339,1.415211468
9340,1.468314409
9341,1.51151743
9342,1.667239575
9343,1.78298447
9344,2.01746179
9345,2.084366158
9346,2.103151034
9347,2.056238715
9348,2.033359996
9349,2.011495148
9350,1.951762623
9351,1.961887551
9352,2.030077167
9353,1.976047022
9354,1.920252186
9355,1.751748847
9356,1.51657691
9357,1.290909659
9358,1.106277941
9359,0.939847052
9360,0.939847052
9361,1.000810505
9362,1.02253815
9363,0.982890815
9364,0.968457981
9365,0.981361015
9366,0.971159824
9367,0.923291083
9368,0.944751868
9369,1.014023353
9370,1.187792617
9371,1.390142574
9372,1.570143587
9373,1.674916262
9374,1.684236898
9375,1.577850985
9376,1.586102229
9377,1.532829822
9378,1.55344151
9379,1.521789813
9380,1.559374573
9381,1.552848227
9382,1.605150372
9383,1.582487972
9384,1.514963933
9385,1.458185842
9386,1.442244297
9387,1.415211468
9388,1.468314409
9389,1.51151743
9390,1.667239575
9391,1.78298447
9392,2.01746179
9393,2.084366158
9394,2.103151034
9395,2.056238715
9396,2.033359996
9397,2.011495148
9398,1.951762623
9399,1.961887551
9400,2.030077167
9401,1.976047022
9402,1.920252186
9403,1.751748847
9404,1.51657691
9405,1.290909659
9406,1.106277941
9407,0.939847052
9408,0.939847052
9409,1.000810505
9410,1.02253815
9411,0.982890815
9412,0.968457981
9413,0.981361015
9414,0.971159824
9415,0.923291083
9416,0.944751868
9417,1.014023353
9418,1.187792617
9419,1.390142574
9420,1.570143587
9421,1.674916262
9422,1.684236898
9423,1.577850985
9424,1.586102229
9425,1.532829822
9426,1.55344151
9427,1.521789813
9428,1.559374573
9429,1.552848227
9430,1.605150372
9431,1.582487972
9432,1.514963933
9433,1.458185842
9434,1.442244297
9435,1.415211468
9436,1.468314409
9437,1.51151743
9438,1.667239575
9439,1.78298447
9440,2.01746179
9441,2.084366158
9442,2.103151034
9443,2.056238715
9444,2.033359996
9445,2.011495148
9446,1.951762623
9447,1.961887551
9448,2.030077167
9449,1.976047022
9450,1.920252186
9451,1.751748847
9452,1.51657691
9453,1.290909659
9454,1.106277941
9455,0.939847052
9456,0.939847052
9457,1.000810505
9458,1.02253815
9459,0.982890815
9460,0.968457981
9461,0.981361015
9462,0.971159824
9463,0.923291083
9464,0.944751868
9465,1.014023353
9466,1.187792617
9467,1.390142574
9468,1.570143587
9469,1.674916262
9470,1.684236898
9471,1.577850985
9472,1.586102229
9473,1.532829822
9474,1.55344151
9475,1.521789813
9476,1.559374573
9477,1.552848227
9478,1.605150372
9479,1.582487972
9480,1.514963933
9481,1.458185842
9482,1.442244297
9483,1.415211468
9484,1.468314409
9485,1.51151743
9486,1.667239575
9487,1.78298447
9488,2.01746179
9489,2.084366158
9490,2.103151034
9491,2.056238715
9492,2.033359996
9493,2.011495148
9494,1.951762623
9495,1.961887551
9496,2.030077167
9497,1.976047022
9498,1.920252186
9499,1.751748847
9500,1.51657691
9501,1.290909659
9502,1.106277941
9503,0.939847052
9504,0.939847052
9505,1.000810505
9506,1.02253815
9507,0.982890815
9508,0.968457981
9509,0.981361015
9510,0.971159824
9511,0.923291083
9512,0.944751868
9513,1.014023353
9514,1.187792617
9515,1.390142574
9516,1.570143587
9517,1.674916262
9518,1.684236898
9519,1.577850985
9520,1.586102229
9521,1.532829822
9522,1.55344151
9523,1.521789813
9524,1.559374573
9525,1.552848227
9526,1.605150372
9527,1.582487972
9528,1.514963933
9529,1.458185842
9530,1.442244297
9531,1.415211468
9532,1.468314409
9533,1.51151743
9534,1.667239575
9535,1.78298447
9536,2.01746179
9537,2.084366158
9538,2.103151034
9539,2.056238715
9540,2.033359996
9541,2.011495148
9542,1.951762623
9543,1.961887551
9544,2.030077167
9545,1.976047022
9546,1.920252186
9547,1.751748847
9548,1.51657691
9549,1.290909659
9550,1.106277941
9551,0.939847052
9552,0.939847052
9553,1.000810505
9554,1.02253815
9555,0.982890815
9556,0.968457981
9557,0.981361015
9558,0.971159824
9559,0.923291083
9560,0.944751868
9561,1.014023353
9562,1.187792617
9563,1.390142574
9564,1.570143587
9565,1.674916262
9566,1.684236898
9567,1.577850985
9568,1.586102229
9569,1.532829822
9570,1.55344151
9571,1.521789813
9572,1.559374573
9573,1.552848227
9574,1.605150372
9575,1.582487972
9576,1.514963933
9577,1.458185842
9578,1.442244297
9579,1.415211468
9580,1.468314409
9581,1.51151743
9582,1.667239575
9583,1.78298447
9584,2.01746179
9585,2.084366158
9586,2.103151034
9587,2.056238715
9588,2.033359996
9589,2.011495148
9590,1.951762623
9591,1.961887551
9592,2.030077167
9593,1.976047022
9594,1.920252186
9595,1.751748847
9596,1.51657691
9597,1.290909659
9598,1.106277941
9599,0.939847052
9600,0.939847052
9601,1.000810505
9602,1.02253815
9603,0.982890815
9604,0.968457981
9605,0.981361015
9606,0.971159824
9607,0.923291083
9608,0.944751868
9609,1.014023353
9610,1.187792617
9611,1.390142574
9612,1.570143587
9613,1.674916262
9614,1.684236898
9615,1.577850985
9616,1.586102229
9617,1.532829822
9618,1.55344151
9619,1.521789813
9620,1.559374573
9621,1.552848227
9622,1.605150372
9623,1.582487972
9624,1.514963933
9625,1.458185842
9626,1.442244297
9627,1.415211468
9628,1.468314409
9629,1.51151743
9630,1.667239575
9631,1.78298447
9632,2.01746179
9633,2.084366158
9634,2.103151034
9635,2.056238715
9636,2.033359996
9637,2.011495148
9638,1.951762623
9639,1.961887551
9640,2.030077167
9641,1.976047022
9642,1.920252186
9643,1.751748847
9644,1.51657691
9645,1.290909659
9646,1.106277941
9647,0.939847052
9648,0.939847052
9649,1.000810505
9650,1.02253815
9651,0.982890815
9652,0.968457981
9653,0.981361015
9654,0.971159824
9655,0.923291083
9656,0.944751868
9657,1.014023353
9658,1.187792617
9659,1.390142574
9660,1.570143587
9661,1.674916262
9662,1.684236898
9663,1.577850985
9664,1.586102229
9665,1.532829822
9666,1.55344151
9667,1.521789813
9668,1.559374573
9669,1.552848227
9670,1.605150372
9671,1.582487972
9672,1.514963933
9673,1.458185842
9674,1.442244297
9675,1.415211468
9676,1.468314409
9677,1.51151743
9678,1.667239575
9679,1.78298447
9680,2.01746179
9681,2.084366158
9682,2.103151034
9683,2.056238715
9684,2.033359996
9685,2.011495148
9686,1.951762623
9687,1.961887551
9688,2.030077167
9689,1.976047022
9690,1.920252186
9691,1.751748847
9692,1.51657691
9693,1.290909659
9694,1.106277941
9695,0.939847052
9696,0.939847052
9697,1.000810505
9698,1.02253815
9699,0.982890815
9700,0.968457981
9701,0.981361015
9702,0.971159824
9703,0.923291083
9704,0.944751868
9705,1.014023353
9706,1.187792617
9707,1.390142574
9708,1.570143587
9709,1.674916262
9710,1.684236898
9711,1.577850985
9712,1.586102229
9713,1.532829822
9714,1.55344151
9715,1.521789813
9716,1.559374573
9717,1.552848227
9718,1.605150372
9719,1.582487972
9720,1.514963933
9721,1.458185842
9722,1.442244297
9723,1.415211468
9724,1.468314409
9725,1.51151743
9726,1.667239575
9727,1.78298447
9728,2.01746179
9729,2.084366158
9730,2.103151034
9731,2.056238715
9732,2.033359996
9733,2.011495148
9734,1.951762623
9735,1.961887551
9736,2.030077167
9737,1.976047022
9738,1.920252186
9739,1.751748847
9740,1.51657691
9741,1.290909659
9742,1.106277941
9743,0.939847052
9744,0.939847052
9745,1.000810505
9746,1.02253815
9747,0.982890815
9748,0.968457981
9749,0.981361015
9750,0.971159824
9751,0.923291083
9752,0.944751868
9753,1.014023353
9754,1.187792617
9755,1.390142574
9756,1.570143587
9757,1.674916262
9758,1.684236898
9759,1.577850985
9760,1.586102229
9761,1.532829822
9762,1.55344151
9763,1.521789813
9764,1.559374573
9765,1.552848227
9766,1.605150372
9767,1.582487972
9768,1.514963933
9769,1.458185842
9770,1.442244297
9771,1.415211468
9772,1.468314409
9773,1.51151743
9774,1.667239575
9775,1.78298447
9776,2.01746179
9777,2.084366158
9778,2.103151034
9779,2.056238715
9780,2.033359996
9781,2.011495148
9782,1.951762623
9783,1.961887551
9784,2.030077167
9785,1.976047022
9786,1.920252186
9787,1.751748847
9788,1.51657691
9789,1.290909659
9790,1.106277941
9791,0.939847052
9792,0.939847052
9793,1.000810505
9794,1.02253815
9795,0.982890815
9796,0.968457981
9797,0.981361015
9798,0.971159824
9799,0.923291083
9800,0.944751868
9801,1.014023353
9802,1.187792617
9803,1.390142574
9804,1.570143587
9805,1.674916262
9806,1.684236898
9807,1.577850985
9808,1.586102229
9809,1.532829822
9810,1.55344151
9811,1.521789813
9812,1.559374573
9813,1.552848227
9814,1.605150372
9815,1.582487972
9816,1.514963933
9817,1.458185842
9818,1.442244297
9819,1.415211468
9820,1.468314409
9821,1.51151743
9822,1.667239575
9823,1.78298447
9824,2.01746179
9825,2.084366158
9826,2.103151034
9827,2.056238715
9828,2.033359996
9829,2.011495148
9830,1.951762623
9831,1.961887551
9832,2.030077167
9833,1.976047022
9834,1.920252186
9835,1.751748847
9836,1.51657691
9837,1.290909659
9838,1.106277941
9839,0.939847052
9840,0.939847052
9841,1.000810505
9842,1.02253815
9843,0.982890815
9844,0.968457981
9845,0.981361015
9846,0.971159824
9847,0.923291083
9848,0.944751868
9849,1.014023353
9850,1.187792617
9851,1.390142574
9852,1.570143587
9853,1.674916262
9854,1.684236898
9855,1.577850985
9856,1.586102229
9857,1.532829822
9858,1.55344151
9859,1.521789813
9860,1.559374573
9861,1.552848227
9862,1.605150372
9863,1.582487972
9864,1.514963933
9865,1.458185842
9866,1.442244297
9867,1.415211468
9868,1.468314409
9869,1.51151743
9870,1.667239575
9871,1.78298447
9872,2.01746179
9873,2.084366158
9874,2.103151034
9875,2.056238715
9876,2.033359996
9877,2.011495148
9878,1.951762623
9879,1.961887551
9880,2.030077167
9881,1.976047022
9882,1.920252186
9883,1.751748847
9884,1.51657691
9885,1.290909659
9886,1.106277941
9887,0.939847052
9888,0.939847052
9889,1.000810505
9890,1.02253815
9891,0.982890815
9892,0.968457981
9893,0.981361015
9894,0.971159824
9895,0.923291083
9896,0.944751868
9897,1.014023353
9898,1.187792617
9899,1.390142574
9900,1.570143587
9901,1.674916262
9902,1.684236898
9903,1.577850985
9904,1.586102229
9905,1.532829822
9906,1.55344151
9907,1.521789813
9908,1.559374573
9909,1.552848227
9910,1.605150372
9911,1.582487972
9912,1.514963933
9913,1.458185842
9914,1.442244297
9915,1.415211468
9916,1.468314409
9917,1.51151743
9918,1.667239575
9919,1.78298447
9920,2.01746179
9921,2.084366158
9922,2.103151034
9923,2.056238715
9924,2.033359996
9925,2.011495148
9926,1.951762623
9927,1.961887551
9928,2.030077167
9929,1.976047022
9930,1.920252186
9931,1.751748847
9932,1.51657691
9933,1.290909659
9934,1.106277941
9935,0.939847052
9936,0.939847052
9937,1.000810505
9938,1.02253815
9939,0.982890815
9940,0.968457981
9941,0.981361015
9942,0.971159824
9943,0.923291083
9944,0.944751868
9945,1.014023353
9946,1.187792617
9947,1.390142574
9948,1.570143587
9949,1.674916262
9950,1.684236898
9951,1.577850985
9952,1.586102229
9953,1.532829822
9954,1.55344151
9955,1.521789813
9956,1.559374573
9957,1.552848227
9958,1.605150372
9959,1.582487972
9960,1.514963933
9961,1.458185842
9962,1.442244297
9963,1.415211468
9964,1.468314409
9965,1.51151743
9966,1.667239575
9967,1.78298447
9968,2.01746179
9969,2.084366158
9970,2.103151034
9971,2.056238715
9972,2.033359996
9973,2.011495148
9974,1.951762623
9975,1.961887551
9976,2.030077167
9977,1.976047022
9978,1.920252186
9979,1.751748847
9980,1.51657691
9981,1.290909659
9982,1.106277941
9983,0.939847052
9984,0.939847052
9985,1.000810505
9986,1.02253815
9987,0.982890815
9988,0.968457981
9989,0.981361015
9990,0.971159824
9991,0.923291083
9992,0.944751868
9993,1.014023353
9994,1.187792617
9995,1.390142574
9996,1.570143587
9997,1.674916262
9998,1.684236898
9999,1.577850985
10000,1.586102229
10001,1.532829822
10002,1.55344151
10003,1.521789813
10004,1.559374573
10005,1.552848227
10006,1.605150372
10007,1.582487972
10008,1.514963933
10009,1.458185842
10010,1.442244297
10011,1.415211468
10012,1.468314409
10013,1.51151743
10014,1.667239575
10015,1.78298447
10016,2.01746179
10017,2.084366158
10018,2.103151034
10019,2.056238715
10020,2.033359996
10021,2.011495148
10022,1.951762623
10023,1.961887551
10024,2.030077167
10025,1.976047022
10026,1.920252186
10027,1.751748847
10028,1.51657691
10029,1.290909659
10030,1.106277941
10031,0.939847052
10032,0.939847052
10033,1.000810505
10034,1.02253815
10035,0.982890815
10036,0.968457981
10037,0.981361015
10038,0.971159824
10039,0.923291083
10040,0.944751868
10041,1.014023353
10042,1.187792617
10043,1.390142574
10044,1.570143587
10045,1.674916262
10046,1.684236898
10047,1.577850985
10048,1.586102229
10049,1.532829822
10050,1.55344151
10051,1.521789813
10052,1.559374573
10053,1.552848227
10054,1.605150372
10055,1.582487972
10056,1.514963933
10057,1.458185842
10058,1.442244297
10059,1.415211468
10060,1.468314409
10061,1.51151743
10062,1.667239575
10063,1.78298447
10064,2.01746179
10065,2.084366158
10066,2.103151034
10067,2.056238715
10068,2.033359996
10069,2.011495148
10070,1.951762623
10071,1.961887551
10072,2.030077167
10073,1.976047022
10074,1.920252186
10075,1.751748847
10076,1.51657691
10077,1.290909659
10078,1.106277941
10079,0.939847052
10080,0.939847052
10081,1.000810505
10082,1.02253815
10083,0.982890815
10084,0.968457981
10085,0.981361015
10086,0.971159824
10087,0.923291083
10088,0.944751868
10089,1.014023353
10090,1.187792617
10091,1.390142574
10092,1.570143587
10093,1.674916262
10094,1.684236898
10095,1.577850985
10096,1.586102229
10097,1.532829822
10098,1.55344151
10099,1.521789813
10100,1.559374573
10101,1.552848227
10102,1.605150372
10103,1.582487972
10104,1.514963933
10105,1.458185842
10106,1.442244297
10107,1.415211468
10108,1.468314409
10109,1.51151743
10110,1.667239575
10111,1.78298447
10112,2.01746179
10113,2.084366158
10114,2.103151034
10115,2.056238715
10116,2.033359996
10117,2.011495148
10118,1.951762623
10119,1.961887551
10120,2.030077167
10121,1.976047022
10122,1.920252186
10123,1.751748847
10124,1.51657691
10125,1.290909659
10126,1.106277941
10127,0.939847052
10128,0.939847052
10129,1.000810505
10130,1.02253815
10131,0.982890815
10132,0.968457981
10133,0.981361015
10134,0.971159824
10135,0.923291083
10136,0.944751868
10137,1.014023353
10138,1.187792617
10139,1.390142574
10140,1.570143587
10141,1.674916262
10142,1.684236898
10143,1.577850985
10144,1.586102229
10145,1.532829822
10146,1.55344151
10147,1.521789813
10148,1.559374573
10149,1.552848227
10150,1.605150372
10151,1.582487972
10152,1.514963933
10153,1.458185842
10154,1.442244297
10155,1.415211468
10156,1.468314409
10157,1.51151743
10158,1.667239575
10159,1.78298447
10160,2.01746179
10161,2.084366158
10162,2.103151034
10163,2.056238715
10164,2.033359996
10165,2.011495148
10166,1.951762623
10167,1.961887551
10168,2.030077167
10169,1.976047022
10170,1.920252186
10171,1.751748847
10172,1.51657691
10173,1.290909659
10174,1.106277941
10175,0.939847052
10176,0.939847052
10177,1.000810505
10178,1.02253815
10179,0.982890815
10180,0.968457981
10181,0.981361015
10182,0.971159824
10183,0.923291083
10184,0.944751868
10185,1.014023353
10186,1.187792617
10187,1.390142574
10188,1.570143587
10189,1.674916262
10190,1.684236898
10191,1.577850985
10192,1.586102229
10193,1.532829822
10194,1.55344151
10195,1.521789813
10196,1.559374573
10197,1.552848227
10198,1.605150372
10199,1.582487972
10200,1.514963933
10201,1.458185842
10202,1.442244297
10203,1.415211468
10204,1.468314409
10205,1.51151743
10206,1.667239575
10207,1.78298447
10208,2.01746179
10209,2.084366158
10210,2.103151034
10211,2.056238715
10212,2.033359996
10213,2.011495148
10214,1.951762623
10215,1.961887551
10216,2.030077167
10217,1.976047022
10218,1.920252186
10219,1.751748847
10220,1.51657691
10221,1.290909659
10222,1.106277941
10223,0.939847052
10224,0.939847052
10225,1.000810505
10226,1.02253815
10227,0.982890815
10228,0.968457981
10229,0.981361015
10230,0.971159824
10231,0.923291083
10232,0.944751868
10233,1.014023353
10234,1.187792617
10235,1.390142574
10236,1.570143587
10237,1.674916262
10238,1.684236898
10239,1.577850985
10240,1.586102229
10241,1.532829822
10242,1.55344151
10243,1.521789813
10244,1.559374573
10245,1.552848227
10246,1.605150372
10247,1.582487972
10248,1.514963933
10249,1.458185842
10250,1.442244297
10251,1.415211468
10252,1.468314409
10253,1.51151743
10254,1.667239575
10255,1.78298447
10256,2.01746179
10257,2.084366158
10258,2.103151034
10259,2.056238715
10260,2.033359996
10261,2.011495148
10262,1.951762623
10263,1.961887551
10264,2.030077167
10265,1.976047022
10266,1.920252186
10267,1.751748847
10268,1.51657691
10269,1.290909659
10270,1.106277941
10271,0.939847052
10272,0.939847052
10273,1.000810505
10274,1.02253815
10275,0.982890815
10276,0.968457981
10277,0.981361015
10278,0.971159824
10279,0.923291083
10280,0.944751868
10281,1.014023353
10282,1.187792617
10283,1.390142574
10284,1.570143587
10285,1.674916262
10286,1.684236898
10287,1.577850985
10288,1.586102229
10289,1.532829822
10290,1.55344151
10291,1.521789813
10292,1.559374573
10293,1.552848227
10294,1.605150372
10295,1.582487972
10296,1.514963933
10297,1.458185842
10298,1.442244297
10299,1.415211468
10300,1.468314409
10301,1.51151743
10302,1.667239575
10303,1.78298447
10304,2.01746179
10305,2.084366158
10306,2.103151034
10307,2.056238715
10308,2.033359996
10309,2.011495148
10310,1.951762623
10311,1.961887551
10312,2.030077167
10313,1.976047022
10314,1.920252186
10315,1.751748847
10316,1.51657691
10317,1.290909659
10318,1.106277941
10319,0.939847052
10320,0.939847052
10321,1.000810505
10322,1.02253815
10323,0.982890815
10324,0.968457981
10325,0.981361015
10326,0.971159824
10327,0.923291083
10328,0.944751868
10329,1.014023353
10330,1.187792617
10331,1.390142574
10332,1.570143587
10333,1.674916262
10334,1.684236898
10335,1.577850985
10336,1.586102229
10337,1.532829822
10338,1.55344151
10339,1.521789813
10340,1.559374573
10341,1.552848227
10342,1.605150372
10343,1.582487972
10344,1.514963933
10345,1.458185842
10346,1.442244297
10347,1.415211468
10348,1.468314409
10349,1.51151743
10350,1.667239575
10351,1.78298447
10352,2.01746179
10353,2.084366158
10354,2.103151034
10355,2.056238715
10356,2.033359996
10357,2.011495148
10358,1.951762623
10359,1.961887551
10360,2.030077167
10361,1.976047022
10362,1.920252186
10363,1.751748847
10364,1.51657691
10365,1.290909659
10366,1.106277941
10367,0.939847052
10368,0.939847052
10369,1.000810505
10370,1.02253815
10371,0.982890815
10372,0.968457981
10373,0.981361015
10374,0.971159824
10375,0.923291083
10376,0.944751868
10377,1.014023353
10378,1.187792617
10379,1.390142574
10380,1.570143587
10381,1.674916262
10382,1.684236898
10383,1.577850985
10384,1.586102229
10385,1.532829822
10386,1.55344151
10387,1.521789813
10388,1.559374573
10389,1.552848227
10390,1.605150372
10391,1.582487972
10392,1.514963933
10393,1.458185842
10394,1.442244297
10395,1.415211468
10396,1.468314409
10397,1.51151743
10398,1.667239575
10399,1.78298447
10400,2.01746179
10401,2.084366158
10402,2.103151034
10403,2.056238715
10404,2.033359996
10405,2.011495148
10406,1.951762623
10407,1.961887551
10408,2.030077167
10409,1.976047022
10410,1.920252186
10411,1.751748847
10412,1.51657691
10413,1.290909659
10414,1.106277941
10415,0.939847052
10416,0.939847052
10417,1.000810505
10418,1.02253815
10419,0.982890815
10420,0.968457981
10421,0.981361015
10422,0.971159824
10423,0.923291083
10424,0.944751868
10425,1.014023353
10426,1.187792617
10427,1.390142574
10428,1.570143587
10429,1.674916262
10430,1.684236898
10431,1.577850985
10432,1.586102229
10433,1.532829822
10434,1.55344151
10435,1.521789813
10436,1.559374573
