,Demand
9005,1.412534871
9006,1.495955966
9007,1.561086433
9008,1.684765388
9009,1.724948111
9010,1.740677927
9011,1.720342066
9012,1.707122819
9013,1.691705313
9014,1.654874803
9015,1.653085334
9016,1.682970198
9017,1.655322233
9018,1.623916711
9019,1.522811706
9020,1.383552253
9021,1.240479484
9022,1.119870209
9023,1.024559592
9024,1.019128345
9025,1.052453372
9026,1.065484766
9027,1.047570514
9028,1.042696932
9029,1.051999424
9030,1.050796153
9031,1.030810523
9032,1.048562459
9033,1.093236871
9034,1.192603214
9035,1.310884977
9036,1.423507907
9037,1.514155698
9038,1.545186995
9039,1.491794395
9040,1.487157536
9041,1.446516819
9042,1.443267129
9043,1.415113342
9044,1.419279223
9045,1.408250902
9046,1.431234058
9047,1.419210946
9048,1.385887105
9049,1.359130417
9050,1.348946663
9051,1.338526468
9052,1.369935553
9053,1.397288088
9054,1.480329648
9055,1.544964672
9056,1.668204002
9057,1.707927289
9058,1.723224506
9059,1.702675648
9060,1.6895779
9061,1.674466552
9062,1.638111432
9063,1.636789686
9064,1.666961927
9065,1.639357164
9066,1.608191111
9067,1.508236539
9068,1.370456551
9069,1.229447952
9070,1.110770028
9071,1.016285045
9072,1.036348753
9073,1.061513374
9074,1.074191335
9075,1.059024065
9076,1.05897293
9077,1.073173378
9078,1.078379161
9079,1.065842518
9080,1.075725681
9081,1.126126195
9082,1.232822274
9083,1.350034313
9084,1.470110227
9085,1.580219241
9086,1.626191853
9087,1.583489054
9088,1.572157304
9089,1.509524437
9090,1.473749055
9091,1.422993601
9092,1.412830619
9093,1.397276704
9094,1.415668449
9095,1.395528668
9096,1.357996355
9097,1.326892879
9098,1.31632658
9099,1.300193988
9100,1.324447264
9101,1.345693213
9102,1.42708588
9103,1.493347386
9104,1.625644009
9105,1.678334687
9106,1.702253201
9107,1.68945822
9108,1.690984732
9109,1.691338705
9110,1.665373143
9111,1.669491958
9112,1.701068073
9113,1.671172126
9114,1.639051449
9115,1.546333248
9116,1.40956957
9117,1.253022276
9118,1.143027747
9119,1.041665859
9120,1.034454279
9121,1.05968435
9122,1.072339981
9123,1.057115392
9124,1.056976057
9125,1.071081121
9126,1.076160039
9127,1.063483097
9128,1.073376688
9129,1.123583147
9130,1.23003536
9131,1.347049993
9132,1.466755697
9133,1.576154179
9134,1.621618263
9135,1.578786336
9136,1.567644857
9137,1.505455087
9138,1.470246937
9139,1.419921444
9140,1.410114886
9141,1.394712262
9142,1.41319952
9143,1.393168167
9144,1.355682264
9145,1.324612201
9146,1.314077852
9147,1.297977463
9148,1.322259029
9149,1.343509354
9150,1.424858549
9151,1.491016791
9152,1.62312806
9153,1.675581923
9154,1.69932163
9155,1.686395417
9156,1.687762327
9157,1.687977371
9158,1.661963794
9159,1.666094225
9160,1.697701343
9161,1.667840858
9162,1.635772167
9163,1.543158184
9164,1.406630572
9165,1.250621366
9166,1.140844451
9167,1.039705935
9168,1.033294685
9169,1.058559952
9170,1.071203575
9171,1.055948164
9172,1.055761399
9173,1.069815169
9174,1.074825864
9175,1.062073477
9176,1.071972676
9177,1.122074782
9178,1.228395854
9179,1.345304331
9180,1.464810953
9181,1.573827346
9182,1.619017966
9183,1.576116601
9184,1.56507744
9185,1.503125947
9186,1.468222828
9187,1.418128549
9188,1.408513658
9189,1.393192391
9190,1.411731012
9191,1.391757966
9192,1.35429702
9193,1.323244925
9194,1.312727757
9195,1.296644686
9196,1.320941464
9197,1.342194143
9198,1.423519961
9199,1.489622672
9200,1.621634267
9201,1.673960782
9202,1.697604335
9203,1.684607551
9204,1.685888634
9205,1.686028969
9206,1.659989571
9207,1.664126249
9208,1.69575004
9209,1.665908624
9210,1.633867889
9211,1.541309949
9212,1.404909282
9213,1.249189435
9214,1.139529542
9215,1.038511145
9216,1.034006902
9217,1.059230305
9218,1.071888211
9219,1.056669463
9220,1.056539113
9221,1.070653895
9222,1.075745738
9223,1.063083089
9224,1.072975618
9225,1.123201847
9226,1.229678906
9227,1.34671365
9228,1.466457071
9229,1.575927943
9230,1.621443835
9231,1.578625064
9232,1.5674642
9233,1.505229288
9234,1.469963348
9235,1.41959405
9236,1.409751179
9237,1.394333142
9238,1.412810669
9239,1.39276827
9240,1.355277638
9241,1.324204171
9242,1.313666567
9243,1.297562897
9244,1.321841581
9245,1.34309146
9246,1.424445084
9247,1.490613847
9248,1.622744
9249,1.67522199
9250,1.698979913
9251,1.68606707
9252,1.68745024
9253,1.687679438
9254,1.661670753
9255,1.665800001
9256,1.69740396
9257,1.667539863
9258,1.635465875
9259,1.542841275
9260,1.406289612
9261,1.250225585
9262,1.1404265
9263,1.039265226
9264,1.035074196
9265,1.060241117
9266,1.072918293
9267,1.057749009
9268,1.057694774
9269,1.071891871
9270,1.077093196
9271,1.064551623
9272,1.074435152
9273,1.124828846
9274,1.231516357
9275,1.348721459
9276,1.468784363
9277,1.578868409
9278,1.624823152
9279,1.582115815
9280,1.570790751
9281,1.508173455
9282,1.472418005
9283,1.42167766
9284,1.411527203
9285,1.395978604
9286,1.414373706
9287,1.394237735
9288,1.356707052
9289,1.325604751
9290,1.315039574
9291,1.298908114
9292,1.323162384
9293,1.344408487
9294,1.425799626
9295,1.492057504
9296,1.624347614
9297,1.677029969
9298,1.7009422
9299,1.688142608
9300,1.689663511
9301,1.690012602
9302,1.664045352
9303,1.668164576
9304,1.69974178
9305,1.66984708
9306,1.637728229
9307,1.545013691
9308,1.408258308
9309,1.251729922
9310,1.14174304
9311,1.040389002
9312,1.023322631
9313,1.056801053
9314,1.069949386
9315,1.052138147
9316,1.04739096
9317,1.056847261
9318,1.05585425
9319,1.036081653
9320,1.054212399
9321,1.099428394
9322,1.199468122
9323,1.318672791
9324,1.432516194
9325,1.525228179
9326,1.557682182
9327,1.504278812
9328,1.49916922
9329,1.457772963
9330,1.453791956
9331,1.42497308
9332,1.428349866
9333,1.416902618
9334,1.439714866
9335,1.427654425
9336,1.394354224
9337,1.367685601
9338,1.357382457
9339,1.347129302
9340,1.378800455
9341,1.406463256
9342,1.489784301
9343,1.554784164
9344,1.678347228
9345,1.718408839
9346,1.734024617
9347,1.713632608
9348,1.70044539
9349,1.685108591
9350,1.648403399
9351,1.646737227
9352,1.676697846
9353,1.64906127
9354,1.617718874
9355,1.516917136
9356,1.378047687
9357,1.235519055
9358,1.115418906
9359,1.020325935
9360,1.024299239
9361,1.057810296
9362,1.070983509
9363,1.053194186
9364,1.048473891
9365,1.057962915
9366,1.057014638
9367,1.037287365
9368,1.055498706
9369,1.100829925
9370,1.201012919
9371,1.320413941
9372,1.434517006
9373,1.527668159
9374,1.560424851
9375,1.507019189
9376,1.50180902
9377,1.460252019
9378,1.45611542
9379,1.427155043
9380,1.430363945
9381,1.418827568
9382,1.441603453
9383,1.429535071
9384,1.3962399
9385,1.369590013
9386,1.359261468
9387,1.349043852
9388,1.380770761
9389,1.408499573
9390,1.49188008
9391,1.556957564
9392,1.680589505
9393,1.720723096
9394,1.73640665
9395,1.716048011
9396,1.702841757
9397,1.687456992
9398,1.65067732
9399,1.64893787
9400,1.678853465
9401,1.651210121
9402,1.619830208
9403,1.51884823
9404,1.379746992
9405,1.236894966
9406,1.116492231
9407,1.021269908
9408,1.030820402
9409,1.056138754
9410,1.068764264
9411,1.053462365
9412,1.053204063
9413,1.06718047
9414,1.072088269
9415,1.059222088
9416,1.069129746
9417,1.119074459
9418,1.225197739
9419,1.341946104
9420,1.46115246
9421,1.569592561
9422,1.614370728
9423,1.571364631
9424,1.560479794
9425,1.498887684
9426,1.46444463
9427,1.414699081
9428,1.405373274
9429,1.390174717
9430,1.408790804
9431,1.388905702
9432,1.351482398
9433,1.320457403
9434,1.309966148
9435,1.293909196
9436,1.318228919
9437,1.339485148
9438,1.420775707
9439,1.486794664
9440,1.618655923
9441,1.670790365
9442,1.694288892
9443,1.681185669
9444,1.682337304
9445,1.682364958
9446,1.656286616
9447,1.660432715
9448,1.692081652
9449,1.662268999
9450,1.630270427
9451,1.537797016
9452,1.401587815
9453,1.246304396
9454,1.136821004
9455,1.035983777
9456,1.040261394
9457,1.065192464
9458,1.077950111
9459,1.062987369
9460,1.063250964
9461,1.077791779
9462,1.083450261
9463,1.071414256
9464,1.081260204
9465,1.132353174
9466,1.239919457
9467,1.357835913
9468,1.479232867
9469,1.591877308
9470,1.639664533
9471,1.597422506
9472,1.585411802
9473,1.521197808
9474,1.483398342
9475,1.431108629
9476,1.419673805
9477,1.403580027
9478,1.42163095
9479,1.401104258
9480,1.363406338
9481,1.332183632
9482,1.321503327
9483,1.305255821
9484,1.329408151
9485,1.350638482
9486,1.432186271
9487,1.498816261
9488,1.631774294
9489,1.685310008
9490,1.70986657
9491,1.697539874
9492,1.699635902
9493,1.700485622
9494,1.674691395
9495,1.678768761
9496,1.710234244
9497,1.680211757
9498,1.647905577
9499,1.55481549
9500,1.417209444
9501,1.258742059
9502,1.147971007
9503,1.04581205
9504,1.043898707
9505,1.068681428
9506,1.081489689
9507,1.066656864
9508,1.067120374
9509,1.081877389
9510,1.087823426
9511,1.076105424
9512,1.085927734
9513,1.137460551
9514,1.245579586
9515,1.363943484
9516,1.486179561
9517,1.600434499
9518,1.649374362
9519,1.607425018
9520,1.594983044
9521,1.529764721
9522,1.49067956
9523,1.43741529
9524,1.425172594
9525,1.408735897
9526,1.42657033
9527,1.405797873
9528,1.367994759
9529,1.33669632
9530,1.325943597
9531,1.309623099
9532,1.333711307
9533,1.354931718
9534,1.436578041
9535,1.503442091
9536,1.63682025
9537,1.69089273
9538,1.715854578
9539,1.703825335
9540,1.706283119
9541,1.707447736
9542,1.681762341
9543,1.685813379
9544,1.717208589
9545,1.687105724
9546,1.654681712
9547,1.561355404
9548,1.423214289
9549,1.263527265
9550,1.152262968
9551,1.049597714
9552,1.052436886
9553,1.076869492
9554,1.089797209
9555,1.075270992
9556,1.076206312
9557,1.091473568
9558,1.098098245
9559,1.087130745
9560,1.096897268
9561,1.149468142
9562,1.258891694
9563,1.37831158
9564,1.502528021
9565,1.620583803
9566,1.672243943
9567,1.63098534
9568,1.61752555
9569,1.549936967
9570,1.507817512
9571,1.452253245
9572,1.438103935
9573,1.420857935
9574,1.438181442
9575,1.41682897
9576,1.378777595
9577,1.347300419
9578,1.33637679
9579,1.319884025
9580,1.343820905
9581,1.365017903
9582,1.44689677
9583,1.51431321
9584,1.648682887
9585,1.704022157
9586,1.729940498
9587,1.718613258
9588,1.721924801
9589,1.723832589
9590,1.698404042
9591,1.702392944
9592,1.733622307
9593,1.703329746
9594,1.670627646
9595,1.576743845
9596,1.437339942
9597,1.274774521
9598,1.162346142
9599,1.058486006
9600,1.047702318
9601,1.072331235
9602,1.085191973
9603,1.070493839
9604,1.071164613
9605,1.086145774
9606,1.092389934
9607,1.081001624
9608,1.090799427
9609,1.142788257
9610,1.25148036
9611,1.370308149
9612,1.493414189
9613,1.609338819
9614,1.659473686
9615,1.617827781
9616,1.604938686
9617,1.538679119
9618,1.498261009
9619,1.443986362
9620,1.430906099
9621,1.414113879
9622,1.431723865
9623,1.410696611
9624,1.372784437
9625,1.341407479
9626,1.330579678
9627,1.314183504
9628,1.338205235
9629,1.35941536
9630,1.441163839
9631,1.508270551
9632,1.642084279
9633,1.696713253
9634,1.722095284
9635,1.710374428
9636,1.713207263
9637,1.714698352
9638,1.689125789
9639,1.693149531
9640,1.724471885
9641,1.694285687
9642,1.661739513
9643,1.568168301
9644,1.429472449
9645,1.26852096
9646,1.156745288
9647,1.053555128
9648,1.029360224
9649,1.062995017
9650,1.076262559
9651,1.05855633
9652,1.053937991
9653,1.063551085
9654,1.062772413
9655,1.043216982
9656,1.061733888
9657,1.107501973
9658,1.20822815
9659,1.328373629
9660,1.443461184
9661,1.53827741
9662,1.572181721
9663,1.518767371
9664,1.513175874
9665,1.47100942
9666,1.466282908
9667,1.43678604
9668,1.439358422
9669,1.427484119
9670,1.450122142
9671,1.43802365
9672,1.404747547
9673,1.378168697
9674,1.367743848
9675,1.357660973
9676,1.389599277
9677,1.417578364
9678,1.501184317
9679,1.566556097
9680,1.690449176
9681,1.730855675
9682,1.746796195
9683,1.726564076
9684,1.713285652
9685,1.697719028
9686,1.660656972
9687,1.658639692
9688,1.688384584
9689,1.660715578
9690,1.629193419
9691,1.527528078
9692,1.387548031
9693,1.243469879
9694,1.121919912
9695,1.026207157
9696,1.021718341
9697,1.055157625
9698,1.068276121
9699,1.050438599
9700,1.045659163
9701,1.05507622
9702,1.054029562
9703,1.03420261
9704,1.052236704
9705,1.097314516
9706,1.197182432
9707,1.316151624
9708,1.429683629
9709,1.521868941
9710,1.553959946
9711,1.500559323
9712,1.495570348
9713,1.454366864
9714,1.45057245
9715,1.421923269
9716,1.42550139
9717,1.41416103
9718,1.437016884
9719,1.424965968
9720,1.391659735
9721,1.364968642
9722,1.354695961
9723,1.344400186
9724,1.376004473
9725,1.403588111
9726,1.486837847
9727,1.551744622
9728,1.675225086
9729,1.715200375
9730,1.730734874
9731,1.710302845
9732,1.697138454
9733,1.681859179
9734,1.645243306
9735,1.643665014
9736,1.673679627
9737,1.646051168
9738,1.614753766
9739,1.514168179
9740,1.375576702
9741,1.233435902
9742,1.113698628
9743,1.018760784
9744,1.032999026
9745,1.058237442
9746,1.070890225
9747,1.055658329
9748,1.055507748
9749,1.069600651
9750,1.074663393
9751,1.061968563
9752,1.071863485
9753,1.122045202
9754,1.228466322
9755,1.345455786
9756,1.465114288
9757,1.574422179
9758,1.619821426
9759,1.576973036
9760,1.565855816
9761,1.50372254
9762,1.468586711
9763,1.418316038
9764,1.408554923
9765,1.393171589
9766,1.411671025
9767,1.391653496
9768,1.35417351
9769,1.323107708
9770,1.312577431
9771,1.296481149
9772,1.320766321
9773,1.342017205
9774,1.423360857
9775,1.489505933
9776,1.62159357
9777,1.67401724
9778,1.697734149
9779,1.684791204
9780,1.686137764
9781,1.686335095
9782,1.660315396
9783,1.664447308
9784,1.696058379
9785,1.666202416
9786,1.634140352
9787,1.541539657
9788,1.405042143
9789,1.249101543
9790,1.139352373
9791,1.038242336
9792,1.030118045
9793,1.055476462
9794,1.068088302
9795,1.052751317
9796,1.052439025
9797,1.066357044
9798,1.071187185
9799,1.058235123
9800,1.068149165
9801,1.117975091
9802,1.223949092
9803,1.34057662
9804,1.459556358
9805,1.567561522
9806,1.612028402
9807,1.568943263
9808,1.558174896
9809,1.496854019
9810,1.462758185
9811,1.413275829
9812,1.4041682
9813,1.389062252
9814,1.407736806
9815,1.387918076
9816,1.350523181
9817,1.319518639
9818,1.309046941
9819,1.293009702
9820,1.317346742
9821,1.33860565
9822,1.419869599
9823,1.485825344
9824,1.617573142
9825,1.669562623
9826,1.692951697
9827,1.679768143
9828,1.68082208
9829,1.680764691
9830,1.654656958
9831,1.658810167
9832,1.690478082
9833,1.660687137
9834,1.628720387
9835,1.536310771
9836,1.400246073
9837,1.245292035
9838,1.13594185
9839,1.035241356
9840,1.030842415
9841,1.056172403
9842,1.068793944
9843,1.053481854
9844,1.053207871
9845,1.06716732
9846,1.072052563
9847,1.059161439
9848,1.069070951
9849,1.118981164
9850,1.225061087
9851,1.341774356
9852,1.460914893
9853,1.56922867
9854,1.613916427
9855,1.570887373
9856,1.560036363
9857,1.498523031
9858,1.464180824
9859,1.414511717
9860,1.405249278
9861,1.390077618
9862,1.408710686
9863,1.388844861
9864,1.351429808
9865,1.320410754
9866,1.309925179
9867,1.293873953
9868,1.318198705
9869,1.339455712
9870,1.420738543
9871,1.48673914
9872,1.618567445
9873,1.670659785
9874,1.694126522
9875,1.680999968
9876,1.682123227
9877,1.682126181
9878,1.656039303
9879,1.660187467
9880,1.691841916
9881,1.662035567
9882,1.630046238
9883,1.537591356
9884,1.401424124
9885,1.246236372
9886,1.136791668
9887,1.035994153
9888,1.034778894
9889,1.059948215
9890,1.072624573
9891,1.057453186
9892,1.057395716
9893,1.071589314
9894,1.076785984
9895,1.064239265
9896,1.074123177
9897,1.124509753
9898,1.231188317
9899,1.348386178
9900,1.468435502
9901,1.578493483
9902,1.624429572
9903,1.581717498
9904,1.570399414
9905,1.507798372
9906,1.47206373
9907,1.421339157
9908,1.411201774
9909,1.395658726
9910,1.414057331
9911,1.393925337
9912,1.356396358
9913,1.325295282
9914,1.314731277
9915,1.298600998
9916,1.322856306
9917,1.344102569
9918,1.425492114
9919,1.491746203
9920,1.624029514
9921,1.676703182
9922,1.700608854
9923,1.687804448
9924,1.689319497
9925,1.689663491
9926,1.66369448
9927,1.66781413
9928,1.699392472
9929,1.669499072
9930,1.637382129
9931,1.544671413
9932,1.40792469
9933,1.251416043
9934,1.141437144
9935,1.040091299
9936,1.031787451
9937,1.057081321
9938,1.069715184
9939,1.054434725
9940,1.054209416
9941,1.068221502
9942,1.073176756
9943,1.060363056
9944,1.070266813
9945,1.120284115
9946,1.226498616
9947,1.343320825
9948,1.462665662
9949,1.571371547
9950,1.616339935
9951,1.573382141
9952,1.56242613
9953,1.500668274
9954,1.46601304
9955,1.416106658
9956,1.406647526
9957,1.391392376
9958,1.409972736
9959,1.390047074
9960,1.35260641
9961,1.321568917
9962,1.31106571
9963,1.294996713
9964,1.319305854
9965,1.340560445
9966,1.421867266
9967,1.48792485
9968,1.619855443
9969,1.672078468
9970,1.695643881
9971,1.682589747
9972,1.683801083
9973,1.683880705
9974,1.657820324
9975,1.661962078
9976,1.693599417
9977,1.663773499
9978,1.631755482
9979,1.539243087
9980,1.402945582
9981,1.247460884
9982,1.13789609
9983,1.036975308
9984,1.021473322
9985,1.054901192
9986,1.068010986
9987,1.050165799
9988,1.045376958
9989,1.054782569
9990,1.053720266
9991,1.033877462
9992,1.051883369
9993,1.096920881
9994,1.19673869
9995,1.315639208
9996,1.429080396
9997,1.52111211
9998,1.55309725
9999,1.499697429
10000,1.49474363
10001,1.453596367
10002,1.449856371
10003,1.42125668
10004,1.424893518
10005,1.41358433
10006,1.436452902
10007,1.424404763
10008,1.391096772
10009,1.364399126
10010,1.354135328
10011,1.343827124
10012,1.37541191
10013,1.402972461
10014,1.4862014
10015,1.551081027
10016,1.674537402
10017,1.714487516
10018,1.72999831
10019,1.709554611
10020,1.696396877
10021,1.681134377
10022,1.644544554
10023,1.64299189
10024,1.673022251
10025,1.645396159
10026,1.614111879
10027,1.51358933
10028,1.375078921
10029,1.233051227
10030,1.113419783
10031,1.018527179
10032,1.027028811
10033,1.060597323
10034,1.073814335
10035,1.056063595
10036,1.051390641
10037,1.060937275
10038,1.060067751
10039,1.040420269
10040,1.058773492
10041,1.104307562
10042,1.204742771
10043,1.324489466
10044,1.43904966
10045,1.532973955
10046,1.56626352
10047,1.512853824
10048,1.507466593
10049,1.465626605
10050,1.461216092
10051,1.432006607
10052,1.434919954
10053,1.423226668
10054,1.44593854
10055,1.433856176
10056,1.400569859
10057,1.373952956
10058,1.363579695
10059,1.353424643
10060,1.385249709
10061,1.413094731
10062,1.496579919
10063,1.561794054
10064,1.685547249
10065,1.725807559
10066,1.741610429
10067,1.721310538
10068,1.708070773
10069,1.692601566
10070,1.655690775
10071,1.65382232
10072,1.683658652
10073,1.656003392
10074,1.62455743
10075,1.523258147
10076,1.383748852
10077,1.2403275
10078,1.119392071
10079,1.023942026
10080,1.03625155
10081,1.061365818
10082,1.074060959
10083,1.058937784
10084,1.058954503
10085,1.073228333
10086,1.078531716
10087,1.066103008
10088,1.075978147
10089,1.126527951
10090,1.233411643
10091,1.350775551
10092,1.471136275
10093,1.581791914
10094,1.628155749
10095,1.58555229
10096,1.574074161
10097,1.51110041
10098,1.474888646
10099,1.423802412
10100,1.413365227
10101,1.39769492
10102,1.416013186
10103,1.395789989
10104,1.358221972
10105,1.32709279
10106,1.316501912
10107,1.300344545
10108,1.324576058
10109,1.345818639
10110,1.42724475
10111,1.493585699
10112,1.62602492
10113,1.678897783
10114,1.702953857
10115,1.690259836
10116,1.691909133
10117,1.692369986
10118,1.666441363
10119,1.670551242
10120,1.702103506
10121,1.672180277
10122,1.640019607
10123,1.547221229
10124,1.410275941
10125,1.253314684
10126,1.14315274
10127,1.041619008
10128,1.033162423
10129,1.058405261
10130,1.071056536
10131,1.055820767
10132,1.055664227
10133,1.069750686
10134,1.074804856
10135,1.062100547
10136,1.071996173
10137,1.122164779
10138,1.228569423
10139,1.345545549
10140,1.465179039
10141,1.574438924
10142,1.619803813
10143,1.576946699
10144,1.565842334
10145,1.503738996
10146,1.468641491
10147,1.418399868
10148,1.408662834
10149,1.393289721
10150,1.41179561
10151,1.391785407
10152,1.354308557
10153,1.323245012
10154,1.312716894
10155,1.296622787
10156,1.320909871
10157,1.34216105
10158,1.423501766
10159,1.489639865
10160,1.621714978
10161,1.674122648
10162,1.697827476
10163,1.684875665
10164,1.686211442
10165,1.686399386
10166,1.660376443
10167,1.66450914
10168,1.696122306
10169,1.666268739
10170,1.634210187
10171,1.541616534
10172,1.405134969
10173,1.249230724
10174,1.139496256
10175,1.038401311
10176,1.039861261
10177,1.064829709
10178,1.077574603
10179,1.062579128
10180,1.062792354
10181,1.077278697
10182,1.08286473
10183,1.070748602
10184,1.080600507
10185,1.131582656
10186,1.239009673
10187,1.356813394
10188,1.477998929
10189,1.590237602
10190,1.637734417
10191,1.595418649
10192,1.583516604
10193,1.519555653
10194,1.48208012
10195,1.430035949
10196,1.418804669
10197,1.402797291
10198,1.420902759
10199,1.400437988
10200,1.362766571
10201,1.331562947
10202,1.320900888
10203,1.304671772
10204,1.328840257
10205,1.350073088
10206,1.431596052
10207,1.498167069
10208,1.631019251
10209,1.684419726
10210,1.708874175
10211,1.696472535
10212,1.698477418
10213,1.699247798
10214,1.673426152
10215,1.677510151
10216,1.70899334
10217,1.678991104
10218,1.646714611
10219,1.553684041
10220,1.416212807
10221,1.258052712
10222,1.147405935
10223,1.04537454
10224,1.040352537
10225,1.065302153
10226,1.078053472
10227,1.063074489
10228,1.063313092
10229,1.077826879
10230,1.083449414
10231,1.071373654
10232,1.081222558
10233,1.132260542
10234,1.239757725
10235,1.357618244
10236,1.478910298
10237,1.591353407
10238,1.638996539
10239,1.596717924
10240,1.584761134
10241,1.520672693
10242,1.483033953
10243,1.430866072
10244,1.419532241
10245,1.403481332
10246,1.421559319
10247,1.40106335
10248,1.363378581
10249,1.332165343
10250,1.32149409
10251,1.30525571
10252,1.329416055
10253,1.350647626
10254,1.432183098
10255,1.498783827
10256,1.63168934
10257,1.685157952
10258,1.709663848
10259,1.697299967
10260,1.699350771
10261,1.700161125
10262,1.674353293
10263,1.67843395
10264,1.709908218
10265,1.67989578
10266,1.647604329
10267,1.554543773
10268,1.417004617
10269,1.258689701
10270,1.147980311
10271,1.045884647
10272,1.040798991
10273,1.06573162
10274,1.078488735
10275,1.063524628
10276,1.063786121
10277,1.078324664
10278,1.083980124
10279,1.071940776
10280,1.081786973
10281,1.132875321
10282,1.240435794
10283,1.358347547
10284,1.479735682
10285,1.592363196
10286,1.640138307
10287,1.597893204
10288,1.585887033
10289,1.521683594
10290,1.483897641
10291,1.431618171
10292,1.420191837
10293,1.404101664
10294,1.422154862
10295,1.401630753
10296,1.363933938
10297,1.332712029
10298,1.322032484
10299,1.305785746
10300,1.32993875
10301,1.351169184
10302,1.432715939
10303,1.499343468
10304,1.632297086
10305,1.685827159
10306,1.710379461
10307,1.698049638
10308,1.700141864
10309,1.700988274
10310,1.675192904
10311,1.679270547
10312,1.710736768
10313,1.680715126
10314,1.648410184
10315,1.55532258
10316,1.417722158
10317,1.259267591
10318,1.148501723
10319,1.046348087
10320,1.036104269
10321,1.069898769
10322,1.083288063
10323,1.065689086
10324,1.061202343
10325,1.070975575
10326,1.070415814
10327,1.051082182
10328,1.069993486
10329,1.11632544
10330,1.217752709
10331,1.33885907
10332,1.455217318
10333,1.552182675
10334,1.587568234
10335,1.53414267
10336,1.528058988
10337,1.485105906
10338,1.479617984
10339,1.449428661
10340,1.451179478
10341,1.43886901
10342,1.461329092
10343,1.449191735
10344,1.415940245
10345,1.389453084
10346,1.378903932
10347,1.368994971
10348,1.401206125
10349,1.429508245
10350,1.513405184
10351,1.579156815
10352,1.70338695
10353,1.744145694
10354,1.760417883
10355,1.740349067
10356,1.726977492
10357,1.711176139
10358,1.673749606
10359,1.671373727
10360,1.70089829
10361,1.673196161
10362,1.641490405
10363,1.538943038
10364,1.3978287
10365,1.25216797
10366,1.129137255
10367,1.032791495
10368,1.020138356
10369,1.053525325
10370,1.066603939
10371,1.048731284
10372,1.043908742
10373,1.053273342
10374,1.052154976
10375,1.032255369
10376,1.050160271
10377,1.095053377
10378,1.194691636
10379,1.313346073
10380,1.426461838
10381,1.517943161
10382,1.549548955
10383,1.496152006
10384,1.491324255
10385,1.450378446
10386,1.446833446
10387,1.418411093
10388,1.422258333
10389,1.411060847
10390,1.433974989
10391,1.421936804
10392,1.388622509
10393,1.361901382
10394,1.351669418
10395,1.341316674
10396,1.372831584
10397,1.400309406
10398,1.483463824
10399,1.548246171
10400,1.671616227
10401,1.711476131
10402,1.726901985
10403,1.706416464
10404,1.693282586
10405,1.6780802
10406,1.641583719
10407,1.640122892
10408,1.670209679
10409,1.64259207
10410,1.611354809
10411,1.511058147
10412,1.372838228
10413,1.231215832
10414,1.111963605
10415,1.017233114
10416,1.030331103
10417,1.055698864
10418,1.068307516
10419,1.052962347
10420,1.052637461
10421,1.06654186
10422,1.071353885
10423,1.05838179
10424,1.068297321
10425,1.118095539
10426,1.224034718
10427,1.340634057
10428,1.459560934
10429,1.567464641
10430,1.611858908
10431,1.568755331
10432,1.558014133
10433,1.496756526
10434,1.462741687
10435,1.413320725
10436,1.404263989
10437,1.389179645
10438,1.407867837
10439,1.388064589
10440,1.350676321
10441,1.319676551
10442,1.309209414
10443,1.293176774
10444,1.317517853
10445,1.338777386
10446,1.420035128
10447,1.485976128
10448,1.617697459
10449,1.669653125
10450,1.693016668
10451,1.679814374
10452,1.680845522
10453,1.680768296
10454,1.654653707
10455,1.658808574
10456,1.690480916
10457,1.660695034
10458,1.628735707
10459,1.536340972
10460,1.400309982
10461,1.245432778
10462,1.136113666
10463,1.035445067
10464,1.037337514
10465,1.062418223
10466,1.075124814
10467,1.060031028
10468,1.060092971
10469,1.074415709
10470,1.07978414
10471,1.067427369
10472,1.077297161
10473,1.127946465
10474,1.234955197
10475,1.352420323
10476,1.472970868
10477,1.583990826
10478,1.630615404
10479,1.588078154
10480,1.576502465
10481,1.513301521
10482,1.476798913
10483,1.425492221
10484,1.414872284
10485,1.399124404
10486,1.417393696
10487,1.397114903
10488,1.35952309
10489,1.328376776
10490,1.317769516
10491,1.301595638
10492,1.325812645
10493,1.347052982
10494,1.428501383
10495,1.49489528
10496,1.627429539
10497,1.680423826
10498,1.704571582
10499,1.69194485
10500,1.693675981
10501,1.694208068
10502,1.668304065
10503,1.672407988
10504,1.703944354
10505,1.674002943
10506,1.641815618
10507,1.548963803
10508,1.411897474
10509,1.254660318
10510,1.144386795
10511,1.042738531
10512,1.038750374
10513,1.063774311
10514,1.076500272
10515,1.061456204
10516,1.061594652
10517,1.076000127
10518,1.081478603
10519,1.069243529
10520,1.079104275
10521,1.129921904
10522,1.237142168
10523,1.354778526
10524,1.475650195
10525,1.587286474
10526,1.634352155
10527,1.591926911
10528,1.58018618
10529,1.516600889
10530,1.479606259
10531,1.427926614
10532,1.416997512
10533,1.4011184
10534,1.419304844
10535,1.398932
10536,1.36129993
10537,1.330124634
10538,1.31948966
10539,1.303287848
10540,1.327480317
10541,1.348716858
10542,1.430202966
10543,1.496686436
10544,1.629381473
10545,1.682581175
10546,1.706884029
10547,1.69437113
10548,1.696240701
10549,1.696893296
10550,1.671030942
10551,1.675124789
10552,1.706634263
10553,1.676662092
10554,1.644429673
10555,1.55148746
10556,1.414216364
10557,1.256512465
10558,1.146050182
10559,1.044208163
