time,local_time,temperature,precipitation,snowfall,snow_mass,air_density,radiation_surface,radiation_toa,cloud_cover
2019/6/17 7:00,2019/6/17 8:00,15.359,0.001,0,0,1.213,479.156,681.36,0.028
2019/6/17 8:00,2019/6/17 9:00,16.628,0.002,0,0,1.209,622.342,852.82,0.046
2019/6/17 9:00,2019/6/17 10:00,17.58,0.006,0,0,1.205,692.688,994.036,0.046
2019/6/17 10:00,2019/6/17 11:00,18.446,0.008,0,0,1.202,800.345,1095.41,0.07
2019/6/17 11:00,2019/6/17 12:00,19.013,0.008,0,0,1.2,810.952,1150.269,0.091
2019/6/17 12:00,2019/6/17 13:00,19.47,0.006,0,0,1.197,836.302,1154.289,0.098
2019/6/17 13:00,2019/6/17 14:00,19.714,0.003,0,0,1.196,808.423,1107.961,0.103
2019/6/17 14:00,2019/6/17 15:00,19.639,0.002,0,0,1.195,738.658,1014.038,0.176
2019/6/17 15:00,2019/6/17 16:00,19.226,0.002,0,0,1.196,619.998,878.849,0.223
2019/6/17 16:00,2019/6/17 17:00,18.604,0.002,0,0,1.197,484.737,711.904,0.372
2019/6/17 17:00,2019/6/17 18:00,17.689,0.002,0,0,1.199,299.581,524.284,0.679
2019/6/17 18:00,2019/6/17 19:00,16.56,0.005,0,0,1.202,138.789,328.863,0.662
2019/6/17 19:00,2019/6/17 20:00,14.912,0.005,0,0,1.205,50.229,139.066,0.441
2019/6/17 20:00,2019/6/17 21:00,12.933,0.004,0,0,1.21,1.571,7.233,0.243
2019/6/17 21:00,2019/6/17 22:00,11.969,0.003,0,0,1.215,0,0,0.357
2019/6/17 22:00,2019/6/17 23:00,11.358,0.002,0,0,1.218,0,0,0.692
2019/6/17 23:00,2019/6/18 0:00,11.09,0.002,0,0,1.22,0,0,0.936
2019/6/18 0:00,2019/6/18 1:00,10.777,0.003,0,0,1.221,0,0,0.978
2019/6/18 1:00,2019/6/18 2:00,10.506,0.005,0,0,1.222,0,0,0.986
2019/6/18 2:00,2019/6/18 3:00,10.199,0.005,0,0,1.222,0,0,0.988
2019/6/18 3:00,2019/6/18 4:00,9.983,0.006,0,0,1.223,0.174,1.418,0.992
2019/6/18 4:00,2019/6/18 5:00,10.374,0.006,0,0,1.223,22.142,108.989,0.985
2019/6/18 5:00,2019/6/18 6:00,11.555,0.004,0,0,1.223,75.048,296.599,0.972
2019/6/18 6:00,2019/6/18 7:00,12.683,0.001,0,0,1.22,171.37,491.934,0.864
2019/6/18 7:00,2019/6/18 8:00,14.619,0,0,0,1.213,314.219,681.688,0.694
2019/6/18 8:00,2019/6/18 9:00,15.995,0.001,0,0,1.209,467.184,853.071,0.729
2019/6/18 9:00,2019/6/18 10:00,17.257,0.002,0,0,1.204,604.993,994.286,0.86
2019/6/18 10:00,2019/6/18 11:00,18.186,0.026,0,0,1.2,613.7,1095.568,0.967
2019/6/18 11:00,2019/6/18 12:00,18.204,0.194,0,0,1.197,419.27,1150.27,0.985
2019/6/18 12:00,2019/6/18 13:00,18.327,0.407,0,0,1.195,403.88,1154.444,0.989
2019/6/18 13:00,2019/6/18 14:00,18.431,0.501,0,0,1.194,374.882,1108.116,0.993
2019/6/18 14:00,2019/6/18 15:00,17.849,0.762,0,0,1.194,204.724,1014.118,0.996
2019/6/18 15:00,2019/6/18 16:00,16.88,1.332,0,0,1.197,113.372,879.099,0.996
2019/6/18 16:00,2019/6/18 17:00,16.183,1.429,0,0,1.2,96.403,712.154,0.996
2019/6/18 17:00,2019/6/18 18:00,15.687,1.08,0,0,1.201,57.915,524.534,0.996
2019/6/18 18:00,2019/6/18 19:00,15.146,0.504,0,0,1.202,28.156,329.324,0.988
2019/6/18 19:00,2019/6/18 20:00,14.626,0.131,0,0,1.202,18.433,139.566,0.97
2019/6/18 20:00,2019/6/18 21:00,13.441,0.029,0,0,1.203,1.06,7.387,0.957
2019/6/18 21:00,2019/6/18 22:00,12.788,0.013,0,0,1.204,0,0,0.936
2019/6/18 22:00,2019/6/18 23:00,12.348,0.01,0,0,1.203,0,0,0.921
2019/6/18 23:00,2019/6/19 0:00,12.002,0.009,0,0,1.203,0,0,0.929
2019/6/19 0:00,2019/6/19 1:00,11.804,0.01,0,0,1.204,0,0,0.955
2019/6/19 1:00,2019/6/19 2:00,11.992,0.018,0,0,1.204,0,0,0.972
2019/6/19 2:00,2019/6/19 3:00,12.086,0.038,0,0,1.204,0,0,0.98
2019/6/19 3:00,2019/6/19 4:00,12.004,0.109,0,0,1.205,0.14,1.479,0.975
2019/6/19 4:00,2019/6/19 5:00,12.153,0.219,0,0,1.206,23.201,109.426,0.961
2019/6/19 5:00,2019/6/19 6:00,12.964,0.445,0,0,1.206,82.098,296.974,0.896
2019/6/19 6:00,2019/6/19 7:00,13.649,1.029,0,0,1.204,133.944,492.27,0.917
2019/6/19 7:00,2019/6/19 8:00,14.417,1.345,0,0,1.202,183.812,681.938,0.955
2019/6/19 8:00,2019/6/19 9:00,14.908,0.832,0,0,1.2,197.937,853.32,0.937
2019/6/19 9:00,2019/6/19 10:00,15.387,0.31,0,0,1.198,240.616,994.363,0.929
2019/6/19 10:00,2019/6/19 11:00,16.398,0.124,0,0,1.196,394.35,1095.568,0.696
2019/6/19 11:00,2019/6/19 12:00,17.835,0.135,0,0,1.192,621.038,1150.273,0.508
2019/6/19 12:00,2019/6/19 13:00,18.514,0.186,0,0,1.189,596.514,1154.786,0.641
2019/6/19 13:00,2019/6/19 14:00,18.223,0.213,0,0,1.188,404.737,1108.118,0.757
2019/6/19 14:00,2019/6/19 15:00,17.676,0.232,0,0,1.189,274.468,1014.366,0.832
2019/6/19 15:00,2019/6/19 16:00,17.304,0.238,0,0,1.19,241.431,879.27,0.882
2019/6/19 16:00,2019/6/19 17:00,17.133,0.168,0,0,1.191,228.694,712.404,0.772
2019/6/19 17:00,2019/6/19 18:00,17.002,0.078,0,0,1.191,196.524,524.785,0.536
2019/6/19 18:00,2019/6/19 19:00,16.669,0.027,0,0,1.191,137.94,329.613,0.316
2019/6/19 19:00,2019/6/19 20:00,15.187,0.019,0,0,1.192,54.781,139.941,0.153
2019/6/19 20:00,2019/6/19 21:00,13.286,0.013,0,0,1.195,1.585,7.503,0.174
2019/6/19 21:00,2019/6/19 22:00,12.764,0.006,0,0,1.198,0,0,0.214
2019/6/19 22:00,2019/6/19 23:00,12.508,0.004,0,0,1.203,0,0,0.288
2019/6/19 23:00,2019/6/20 0:00,12.15,0.012,0,0,1.209,0,0,0.343
2019/6/20 0:00,2019/6/20 1:00,11.416,0.012,0,0,1.214,0,0,0.361
2019/6/20 1:00,2019/6/20 2:00,10.572,0.009,0,0,1.218,0,0,0.234
2019/6/20 2:00,2019/6/20 3:00,9.495,0.009,0,0,1.222,0,0,0.102
2019/6/20 3:00,2019/6/20 4:00,8.6,0.011,0,0,1.225,0.319,1.528,0.132
2019/6/20 4:00,2019/6/20 5:00,9.001,0.012,0,0,1.227,48.413,109.739,0.149
2019/6/20 5:00,2019/6/20 6:00,10.51,0.005,0,0,1.224,172.695,297.224,0.047
2019/6/20 6:00,2019/6/20 7:00,12.431,0.005,0,0,1.217,337.487,492.434,0.025
2019/6/20 7:00,2019/6/20 8:00,14.226,0.013,0,0,1.211,493.113,682.11,0.048
2019/6/20 8:00,2019/6/20 9:00,15.328,0.035,0,0,1.209,618.467,853.322,0.071
2019/6/20 9:00,2019/6/20 10:00,16.137,0.036,0,0,1.207,718.914,994.365,0.071
2019/6/20 10:00,2019/6/20 11:00,16.904,0.027,0,0,1.205,803.051,1095.568,0.084
2019/6/20 11:00,2019/6/20 12:00,17.486,0.048,0,0,1.202,823.792,1150.273,0.144
2019/6/20 12:00,2019/6/20 13:00,17.635,0.092,0,0,1.201,766.723,1154.786,0.197
2019/6/20 13:00,2019/6/20 14:00,17.804,0.108,0,0,1.2,777.401,1108.459,0.49
2019/6/20 14:00,2019/6/20 15:00,17.655,0.1,0,0,1.199,629.06,1014.366,0.661
2019/6/20 15:00,2019/6/20 16:00,17.261,0.072,0,0,1.2,485.59,879.349,0.626
2019/6/20 16:00,2019/6/20 17:00,16.698,0.041,0,0,1.201,363.991,712.405,0.328
2019/6/20 17:00,2019/6/20 18:00,16.181,0.011,0,0,1.203,313.415,525.034,0.234
2019/6/20 18:00,2019/6/20 19:00,15.195,0.002,0,0,1.205,163.391,329.824,0.117
2019/6/20 19:00,2019/6/20 20:00,13.389,0.001,0,0,1.209,62.85,140.148,0.076
2019/6/20 20:00,2019/6/20 21:00,11.15,0,0,0,1.215,1.947,7.581,0.035
2019/6/20 21:00,2019/6/20 22:00,10.295,0,0,0,1.22,0,0,0.02
2019/6/20 22:00,2019/6/20 23:00,9.604,0,0,0,1.225,0,0,0.015
2019/6/20 23:00,2019/6/21 0:00,8.851,0,0,0,1.229,0,0,0.011
2019/6/21 0:00,2019/6/21 1:00,8.099,0.002,0,0,1.232,0,0,0.057
2019/6/21 1:00,2019/6/21 2:00,7.744,0.009,0,0,1.234,0,0,0.139
2019/6/21 2:00,2019/6/21 3:00,7.534,0.013,0,0,1.235,0,0,0.184
2019/6/21 3:00,2019/6/21 4:00,7.332,0.015,0,0,1.236,0.306,1.559,0.211
2019/6/21 4:00,2019/6/21 5:00,8.177,0.015,0,0,1.237,45.243,109.957,0.219
2019/6/21 5:00,2019/6/21 6:00,9.987,0.006,0,0,1.234,161.996,297.349,0.083
2019/6/21 6:00,2019/6/21 7:00,12.039,0.001,0,0,1.228,333.476,492.559,0.016
2019/6/21 7:00,2019/6/21 8:00,14.008,0.003,0,0,1.222,492.358,682.188,0.024
2019/6/21 8:00,2019/6/21 9:00,15.399,0.001,0,0,1.217,631.697,853.322,0.036
2019/6/21 9:00,2019/6/21 10:00,16.476,0,0,0,1.214,749.637,994.365,0.033
2019/6/21 10:00,2019/6/21 11:00,17.466,0,0,0,1.211,839.509,1095.568,0.029
2019/6/21 11:00,2019/6/21 12:00,18.323,0,0,0,1.207,897.062,1150.27,0.015
2019/6/21 12:00,2019/6/21 13:00,18.98,0,0,0,1.205,904.805,1154.785,0.014
2019/6/21 13:00,2019/6/21 14:00,19.442,0,0,0,1.203,870.103,1108.116,0.034
2019/6/21 14:00,2019/6/21 15:00,19.465,0,0,0,1.201,719.103,1014.366,0.052
2019/6/21 15:00,2019/6/21 16:00,19.486,0,0,0,1.201,658.006,879.349,0.049
2019/6/21 16:00,2019/6/21 17:00,19.107,0,0,0,1.2,478.458,712.405,0.186
2019/6/21 17:00,2019/6/21 18:00,18.331,0.001,0,0,1.201,259.257,525.034,0.361
2019/6/21 18:00,2019/6/21 19:00,17.574,0,0,0,1.203,141.608,329.863,0.365
2019/6/21 19:00,2019/6/21 20:00,15.867,0,0,0,1.205,52.033,140.254,0.3
2019/6/21 20:00,2019/6/21 21:00,14.022,0,0,0,1.208,1.62,7.62,0.253
2019/6/21 21:00,2019/6/21 22:00,12.936,0,0,0,1.212,0,0,0.161
2019/6/21 22:00,2019/6/21 23:00,12.288,0,0,0,1.216,0,0,0.073
2019/6/21 23:00,2019/6/22 0:00,11.638,0,0,0,1.219,0,0,0.082
2019/6/22 0:00,2019/6/22 1:00,11.243,0,0,0,1.222,0,0,0.127
2019/6/22 1:00,2019/6/22 2:00,10.94,0,0,0,1.224,0,0,0.166
2019/6/22 2:00,2019/6/22 3:00,10.698,0,0,0,1.226,0,0,0.242
2019/6/22 3:00,2019/6/22 4:00,10.534,0,0,0,1.228,0.332,1.571,0.161
2019/6/22 4:00,2019/6/22 5:00,10.499,0,0,0,1.229,48.765,110.02,0.04
2019/6/22 5:00,2019/6/22 6:00,11.644,0,0,0,1.23,174.06,297.435,0.029
2019/6/22 6:00,2019/6/22 7:00,13.088,0,0,0,1.228,327.455,492.559,0.019
2019/6/22 7:00,2019/6/22 8:00,15.879,0,0,0,1.216,488.234,682.111,0.026
2019/6/22 8:00,2019/6/22 9:00,17.319,0,0,0,1.212,640.132,853.321,0.102
2019/6/22 9:00,2019/6/22 10:00,18.449,0,0,0,1.208,765.123,994.286,0.739
2019/6/22 10:00,2019/6/22 11:00,19.405,0,0,0,1.204,843.839,1095.565,0.768
2019/6/22 11:00,2019/6/22 12:00,20.125,0,0,0,1.201,872.47,1150.27,0.928
2019/6/22 12:00,2019/6/22 13:00,20.554,0,0,0,1.198,811.787,1154.444,0.917
2019/6/22 13:00,2019/6/22 14:00,20.887,0,0,0,1.196,775.41,1107.961,0.393
2019/6/22 14:00,2019/6/22 15:00,21.159,0,0,0,1.194,759.617,1014.288,0.311
2019/6/22 15:00,2019/6/22 16:00,21.107,0,0,0,1.192,659.928,879.27,0.878
2019/6/22 16:00,2019/6/22 17:00,20.732,0,0,0,1.192,513.279,712.404,0.945
2019/6/22 17:00,2019/6/22 18:00,19.995,0,0,0,1.192,325.436,525.034,0.943
2019/6/22 18:00,2019/6/22 19:00,18.447,0,0,0,1.194,154.664,329.863,0.943
2019/6/22 19:00,2019/6/22 20:00,16.18,0,0,0,1.198,48.039,140.254,0.944
2019/6/22 20:00,2019/6/22 21:00,14.122,0,0,0,1.205,1.764,7.616,0.944
2019/6/22 21:00,2019/6/22 22:00,12.81,0,0,0,1.212,0,0,0.94
2019/6/22 22:00,2019/6/22 23:00,11.796,0,0,0,1.218,0,0,0.942
2019/6/22 23:00,2019/6/23 0:00,11.484,0,0,0,1.224,0,0,0.961
2019/6/23 0:00,2019/6/23 1:00,10.988,0,0,0,1.227,0,0,0.963
2019/6/23 1:00,2019/6/23 2:00,9.869,0,0,0,1.23,0,0,0.944
2019/6/23 2:00,2019/6/23 3:00,9.295,0,0,0,1.232,0,0,0.939
2019/6/23 3:00,2019/6/23 4:00,9.255,0.006,0,0,1.233,0.303,1.564,0.944
2019/6/23 4:00,2019/6/23 5:00,9.844,0.01,0,0,1.233,27.119,109.958,0.954
2019/6/23 5:00,2019/6/23 6:00,10.891,0.003,0,0,1.23,72.377,297.349,0.955
2019/6/23 6:00,2019/6/23 7:00,12.251,0,0,0,1.225,150.075,492.434,0.951
2019/6/23 7:00,2019/6/23 8:00,14.583,0,0,0,1.216,303.946,682.11,0.964
2019/6/23 8:00,2019/6/23 9:00,17.548,0,0,0,1.204,526.945,853.072,0.852
2019/6/23 9:00,2019/6/23 10:00,20.036,0.001,0,0,1.194,649.92,994.115,0.797
2019/6/23 10:00,2019/6/23 11:00,20.911,0.007,0,0,1.189,522.899,1095.41,0.91
2019/6/23 11:00,2019/6/23 12:00,21.186,0.056,0,0,1.186,440.35,1149.928,0.984
2019/6/23 12:00,2019/6/23 13:00,20.89,0.216,0,0,1.185,309.465,1154.289,0.985
2019/6/23 13:00,2019/6/23 14:00,20.247,0.223,0,0,1.185,208.01,1107.961,0.984
2019/6/23 14:00,2019/6/23 15:00,20.021,0.088,0,0,1.185,199.09,1014.038,0.981
2019/6/23 15:00,2019/6/23 16:00,20.503,0.035,0,0,1.183,290.584,879.097,0.963
2019/6/23 16:00,2019/6/23 17:00,20.586,0.084,0,0,1.183,291.759,712.155,0.956
2019/6/23 17:00,2019/6/23 18:00,19.794,0.109,0,0,1.184,179.902,524.784,0.974
2019/6/23 18:00,2019/6/23 19:00,18.802,0.052,0,0,1.188,97.654,329.738,0.969
2019/6/23 19:00,2019/6/23 20:00,17.701,0.024,0,0,1.192,31.57,140.129,0.965
2019/6/23 20:00,2019/6/23 21:00,16.781,0.017,0,0,1.196,0.908,7.573,0.977
2019/6/23 21:00,2019/6/23 22:00,16.237,0.012,0,0,1.198,0,0,0.981
2019/6/23 22:00,2019/6/23 23:00,15.867,0.013,0,0,1.2,0,0,0.987
2019/6/23 23:00,2019/6/24 0:00,15.602,0.012,0,0,1.201,0,0,0.983
2019/6/24 0:00,2019/6/24 1:00,15.147,0.009,0,0,1.201,0,0,0.954
2019/6/24 1:00,2019/6/24 2:00,14.237,0.008,0,0,1.201,0,0,0.936
2019/6/24 2:00,2019/6/24 3:00,14.202,0.007,0,0,1.201,0,0,0.931
2019/6/24 3:00,2019/6/24 4:00,14.264,0.003,0,0,1.199,0.118,1.538,0.947
2019/6/24 4:00,2019/6/24 5:00,14.577,0.006,0,0,1.198,17.237,109.77,0.969
2019/6/24 5:00,2019/6/24 6:00,15.811,0.004,0,0,1.196,57.478,297.099,0.983
2019/6/24 6:00,2019/6/24 7:00,16.981,0.003,0,0,1.196,109.462,492.27,0.981
2019/6/24 7:00,2019/6/24 8:00,17.695,0.001,0,0,1.195,153.997,681.86,0.967
2019/6/24 8:00,2019/6/24 9:00,18.591,0,0,0,1.192,186.728,852.822,0.973
2019/6/24 9:00,2019/6/24 10:00,19.516,0.032,0,0,1.19,293.935,993.865,0.972
2019/6/24 10:00,2019/6/24 11:00,20.042,0.133,0,0,1.188,281.645,1095.068,0.979
2019/6/24 11:00,2019/6/24 12:00,20.215,0.039,0,0,1.187,246.883,1149.77,0.982
2019/6/24 12:00,2019/6/24 13:00,20.718,0.003,0,0,1.185,288.518,1153.944,0.97
2019/6/24 13:00,2019/6/24 14:00,21.283,0.001,0,0,1.183,325.45,1107.616,0.964
2019/6/24 14:00,2019/6/24 15:00,21.524,0.001,0,0,1.182,302.196,1013.788,0.964
2019/6/24 15:00,2019/6/24 16:00,21.49,0,0,0,1.182,248.281,878.847,0.958
2019/6/24 16:00,2019/6/24 17:00,21.29,0,0,0,1.182,205.549,711.905,0.953
2019/6/24 17:00,2019/6/24 18:00,20.688,0,0,0,1.183,128.125,524.534,0.957
2019/6/24 18:00,2019/6/24 19:00,19.358,0.009,0,0,1.185,55.63,329.449,0.97
2019/6/24 19:00,2019/6/24 20:00,18.015,0.013,0,0,1.187,15.511,139.816,0.976
2019/6/24 20:00,2019/6/24 21:00,17.214,0.115,0,0,1.189,0.478,7.49,0.974
2019/6/24 21:00,2019/6/24 22:00,16.813,0.183,0,0,1.191,0,0,0.95
2019/6/24 22:00,2019/6/24 23:00,16.459,0.067,0,0,1.193,0,0,0.96
2019/6/24 23:00,2019/6/25 0:00,16.245,0.142,0,0,1.194,0,0,0.976
2019/6/25 0:00,2019/6/25 1:00,16.25,0.884,0,0,1.196,0,0,0.977
2019/6/25 1:00,2019/6/25 2:00,15.829,1.992,0,0,1.198,0,0,0.97
2019/6/25 2:00,2019/6/25 3:00,15.505,1.906,0,0,1.2,0,0,0.969
2019/6/25 3:00,2019/6/25 4:00,15.402,2.05,0,0,1.201,0.019,1.493,0.98
2019/6/25 4:00,2019/6/25 5:00,15.543,1.651,0,0,1.202,11.028,109.426,0.986
2019/6/25 5:00,2019/6/25 6:00,16.17,0.749,0,0,1.202,51.843,296.81,0.9
2019/6/25 6:00,2019/6/25 7:00,16.789,0.431,0,0,1.201,140.68,491.895,0.664
2019/6/25 7:00,2019/6/25 8:00,17.607,0.474,0,0,1.199,203.375,681.439,0.667
2019/6/25 8:00,2019/6/25 9:00,18.266,0.509,0,0,1.197,272.318,852.572,0.683
2019/6/25 9:00,2019/6/25 10:00,18.802,0.465,0,0,1.196,359.632,993.613,0.671
2019/6/25 10:00,2019/6/25 11:00,19.386,0.396,0,0,1.195,437.201,1094.91,0.726
2019/6/25 11:00,2019/6/25 12:00,20.032,0.308,0,0,1.193,488.608,1149.428,0.75
2019/6/25 12:00,2019/6/25 13:00,20.62,0.258,0,0,1.191,518.406,1153.789,0.765
2019/6/25 13:00,2019/6/25 14:00,21.126,0.237,0,0,1.19,546.256,1107.461,0.685
2019/6/25 14:00,2019/6/25 15:00,21.34,0.233,0,0,1.188,476.109,1013.538,0.696
2019/6/25 15:00,2019/6/25 16:00,21.265,0.204,0,0,1.188,403.711,878.519,0.772
2019/6/25 16:00,2019/6/25 17:00,20.848,0.144,0,0,1.189,300.22,711.654,0.943
2019/6/25 17:00,2019/6/25 18:00,20.012,0.097,0,0,1.192,170.555,524.284,0.958
2019/6/25 18:00,2019/6/25 19:00,18.924,0.026,0,0,1.196,83.544,329.074,0.951
2019/6/25 19:00,2019/6/25 20:00,17.774,0.044,0,0,1.201,28.181,139.441,0.949
2019/6/25 20:00,2019/6/25 21:00,16.691,0.053,0,0,1.206,1.23,7.37,0.782
2019/6/25 21:00,2019/6/25 22:00,16,0.037,0,0,1.209,0,0,0.648
2019/6/25 22:00,2019/6/25 23:00,15.544,0.032,0,0,1.212,0,0,0.89
2019/6/25 23:00,2019/6/26 0:00,15.057,0.03,0,0,1.216,0,0,0.768
2019/6/26 0:00,2019/6/26 1:00,14.385,0.028,0,0,1.219,0,0,0.417
2019/6/26 1:00,2019/6/26 2:00,13.791,0.029,0,0,1.222,0,0,0.424
2019/6/26 2:00,2019/6/26 3:00,13.345,0.031,0,0,1.225,0,0,0.567
2019/6/26 3:00,2019/6/26 4:00,12.995,0.039,0,0,1.227,0.2,1.433,0.407
2019/6/26 4:00,2019/6/26 5:00,12.925,0.043,0,0,1.229,31.582,108.989,0.415
2019/6/26 5:00,2019/6/26 6:00,13.431,0.043,0,0,1.228,117.4,296.349,0.427
2019/6/26 6:00,2019/6/26 7:00,14.456,0.043,0,0,1.226,237.052,491.52,0.358
2019/6/26 7:00,2019/6/26 8:00,15.947,0.04,0,0,1.221,371.109,681.11,0.395
2019/6/26 8:00,2019/6/26 9:00,17.651,0.03,0,0,1.214,480.389,852.243,0.589
2019/6/26 9:00,2019/6/26 10:00,19.101,0.028,0,0,1.209,553.479,993.286,0.541
2019/6/26 10:00,2019/6/26 11:00,20.084,0.027,0,0,1.206,622.549,1094.41,0.485
2019/6/26 11:00,2019/6/26 12:00,20.868,0.02,0,0,1.203,672.687,1149.269,0.341
2019/6/26 12:00,2019/6/26 13:00,21.612,0.019,0,0,1.2,723.404,1153.289,0.269
2019/6/26 13:00,2019/6/26 14:00,22.175,0.014,0,0,1.198,761.482,1106.961,0.123
2019/6/26 14:00,2019/6/26 15:00,22.223,0.009,0,0,1.196,682.416,1013.116,0.106
2019/6/26 15:00,2019/6/26 16:00,21.997,0.005,0,0,1.196,592.38,878.097,0.138
2019/6/26 16:00,2019/6/26 17:00,21.242,0.003,0,0,1.198,419.421,711.155,0.306
2019/6/26 17:00,2019/6/26 18:00,20.05,0.002,0,0,1.202,294.514,523.784,0.353
2019/6/26 18:00,2019/6/26 19:00,18.464,0.001,0,0,1.208,159.572,328.574,0.341
2019/6/26 19:00,2019/6/26 20:00,16.631,0.002,0,0,1.215,50.998,138.879,0.316
2019/6/26 20:00,2019/6/26 21:00,14.739,0.005,0,0,1.224,1.541,7.211,0.22
2019/6/26 21:00,2019/6/26 22:00,13.354,0.005,0,0,1.231,0,0,0.113
2019/6/26 22:00,2019/6/26 23:00,12.312,0.005,0,0,1.236,0,0,0.075
2019/6/26 23:00,2019/6/27 0:00,11.461,0.004,0,0,1.24,0,0,0.083
2019/6/27 0:00,2019/6/27 1:00,10.836,0.005,0,0,1.243,0,0,0.097
2019/6/27 1:00,2019/6/27 2:00,10.448,0.005,0,0,1.244,0,0,0.098
2019/6/27 2:00,2019/6/27 3:00,10.231,0.006,0,0,1.245,0,0,0.105
2019/6/27 3:00,2019/6/27 4:00,10.07,0.01,0,0,1.246,0.247,1.364,0.128
2019/6/27 4:00,2019/6/27 5:00,10.225,0.011,0,0,1.246,39.673,108.416,0.145
2019/6/27 5:00,2019/6/27 6:00,11.139,0.003,0,0,1.244,150.066,295.81,0.041
2019/6/27 6:00,2019/6/27 7:00,12.613,0,0,0,1.239,309.362,490.934,0.002
2019/6/27 7:00,2019/6/27 8:00,14.352,0,0,0,1.233,467.192,680.61,0.001
2019/6/27 8:00,2019/6/27 9:00,16.238,0,0,0,1.226,614.905,851.743,0.001
2019/6/27 9:00,2019/6/27 10:00,17.951,0,0,0,1.219,737.193,992.786,0
2019/6/27 10:00,2019/6/27 11:00,19.638,0,0,0,1.212,828.232,1094.065,0
2019/6/27 11:00,2019/6/27 12:00,20.915,0,0,0,1.206,877.585,1148.769,0
2019/6/27 12:00,2019/6/27 13:00,21.914,0,0,0,1.201,885.955,1152.789,0
2019/6/27 13:00,2019/6/27 14:00,22.371,0,0,0,1.197,844.965,1106.461,0
2019/6/27 14:00,2019/6/27 15:00,22.486,0,0,0,1.195,761.803,1012.616,0
2019/6/27 15:00,2019/6/27 16:00,22.315,0,0,0,1.194,643.116,877.597,0
2019/6/27 16:00,2019/6/27 17:00,21.629,0,0,0,1.195,497.684,710.654,0
2019/6/27 17:00,2019/6/27 18:00,20.43,0,0,0,1.198,338.814,523.113,0
2019/6/27 18:00,2019/6/27 19:00,18.804,0,0,0,1.203,184.561,327.949,0
2019/6/27 19:00,2019/6/27 20:00,16.783,0,0,0,1.21,58.569,138.254,0
2019/6/27 20:00,2019/6/27 21:00,14.76,0,0,0,1.218,1.691,7.018,0
2019/6/27 21:00,2019/6/27 22:00,13.335,0,0,0,1.226,0,0,0
2019/6/27 22:00,2019/6/27 23:00,12.19,0,0,0,1.232,0,0,0
2019/6/27 23:00,2019/6/28 0:00,11.349,0,0,0,1.236,0,0,0.001
2019/6/28 0:00,2019/6/28 1:00,10.699,0.001,0,0,1.238,0,0,0.013
2019/6/28 1:00,2019/6/28 2:00,10.281,0.004,0,0,1.24,0,0,0.05
2019/6/28 2:00,2019/6/28 3:00,10.054,0.008,0,0,1.241,0,0,0.084
2019/6/28 3:00,2019/6/28 4:00,9.896,0.01,0,0,1.241,0.24,1.279,0.102
2019/6/28 4:00,2019/6/28 5:00,10.137,0.01,0,0,1.241,40.281,107.708,0.102
2019/6/28 5:00,2019/6/28 6:00,11.405,0.005,0,0,1.237,154.385,295.099,0.037
2019/6/28 6:00,2019/6/28 7:00,13.396,0,0,0,1.229,310.199,490.309,0.002
2019/6/28 7:00,2019/6/28 8:00,15.441,0,0,0,1.222,468.625,679.938,0.072
2019/6/28 8:00,2019/6/28 9:00,17.386,0,0,0,1.214,608.71,851.243,0.254
2019/6/28 9:00,2019/6/28 10:00,19.09,0,0,0,1.207,714.189,992.286,0.43
2019/6/28 10:00,2019/6/28 11:00,20.854,0,0,0,1.199,792.31,1093.565,0.437
2019/6/28 11:00,2019/6/28 12:00,22.197,0,0,0,1.193,850.193,1148.269,0.324
2019/6/28 12:00,2019/6/28 13:00,23.111,0,0,0,1.188,870.497,1152.289,0.27
2019/6/28 13:00,2019/6/28 14:00,23.643,0,0,0,1.185,834.913,1105.961,0.346
2019/6/28 14:00,2019/6/28 15:00,23.737,0,0,0,1.183,748.925,1012.038,0.427
2019/6/28 15:00,2019/6/28 16:00,23.45,0,0,0,1.183,601.342,877.019,0.672
2019/6/28 16:00,2019/6/28 17:00,22.714,0,0,0,1.184,426.687,709.905,0.762
2019/6/28 17:00,2019/6/28 18:00,21.603,0,0,0,1.186,265.837,522.534,0.618
2019/6/28 18:00,2019/6/28 19:00,20.057,0,0,0,1.19,144.395,327.238,0.525
2019/6/28 19:00,2019/6/28 20:00,17.879,0,0,0,1.196,47.897,137.504,0.541
2019/6/28 20:00,2019/6/28 21:00,15.844,0,0,0,1.204,1.483,6.788,0.755
2019/6/28 21:00,2019/6/28 22:00,14.858,0,0,0,1.212,0,0,0.897
2019/6/28 22:00,2019/6/28 23:00,13.888,0,0,0,1.218,0,0,0.924
2019/6/28 23:00,2019/6/29 0:00,13.298,0.001,0,0,1.22,0,0,0.921
2019/6/29 0:00,2019/6/29 1:00,13.003,0.003,0,0,1.221,0,0,0.848
2019/6/29 1:00,2019/6/29 2:00,12.712,0.003,0,0,1.22,0,0,0.549
2019/6/29 2:00,2019/6/29 3:00,12.267,0.005,0,0,1.219,0,0,0.081
2019/6/29 3:00,2019/6/29 4:00,12.049,0.006,0,0,1.218,0.221,1.181,0.003
2019/6/29 4:00,2019/6/29 5:00,12.835,0.005,0,0,1.217,37.587,106.864,0.001
2019/6/29 5:00,2019/6/29 6:00,14.348,0.002,0,0,1.214,146.375,294.349,0
