time,temperature,precipitation,snowfall,snow_mass,air_density,radiation_surface,radiation_toa,cloud_cover
2019-04-16 07:00:00,6.501,0.027,0.0,0.0,1.248,108.443,479.557,0.993
2019-04-16 07:30:00,7.307,0.024,0.0,0.0,1.2445,167.3455,573.9590000000001,0.989
2019-04-16 08:00:00,8.113,0.021,0.0,0.0,1.241,226.248,668.361,0.985
2019-04-16 08:30:00,8.961500000000001,0.018500000000000003,0.0,0.0,1.238,273.79949999999997,746.095,0.983
2019-04-16 09:00:00,9.81,0.016,0.0,0.0,1.235,321.351,823.829,0.981
2019-04-16 09:30:00,10.4215,0.015,0.0,0.0,1.2325,342.223,879.6804999999999,0.967
2019-04-16 10:00:00,11.033,0.014,0.0,0.0,1.23,363.095,935.532,0.953
2019-04-16 10:30:00,11.6415,0.018,0.0,0.0,1.2269999999999999,370.4415,965.6745000000001,0.9464999999999999
2019-04-16 11:00:00,12.25,0.022,0.0,0.0,1.224,377.788,995.817,0.94
2019-04-16 11:30:00,12.7405,0.032,0.0,0.0,1.222,378.26750000000004,998.3265,0.9355
2019-04-16 12:00:00,13.231,0.042,0.0,0.0,1.22,378.747,1000.836,0.931
2019-04-16 12:30:00,13.516,0.05600000000000001,0.0,0.0,1.2189999999999999,366.65049999999997,975.423,0.9550000000000001
2019-04-16 13:00:00,13.801,0.07,0.0,0.0,1.218,354.554,950.01,0.979
2019-04-16 13:30:00,13.839,0.0675,0.0,0.0,1.2175,326.9435,898.4635000000001,0.985
2019-04-16 14:00:00,13.877,0.065,0.0,0.0,1.217,299.333,846.917,0.991
2019-04-16 14:30:00,13.806000000000001,0.053500000000000006,0.0,0.0,1.217,272.30150000000003,772.6975,0.9904999999999999
2019-04-16 15:00:00,13.735,0.042,0.0,0.0,1.217,245.27,698.478,0.99
2019-04-16 15:30:00,13.5665,0.035,0.0,0.0,1.217,211.2455,606.757,0.983
2019-04-16 16:00:00,13.398,0.028,0.0,0.0,1.217,177.221,515.036,0.976
2019-04-16 16:30:00,12.998999999999999,0.024,0.0,0.0,1.2175,138.427,412.03499999999997,0.971
2019-04-16 17:00:00,12.6,0.02,0.0,0.0,1.218,99.633,309.034,0.966
2019-04-16 17:30:00,11.6985,0.018500000000000003,0.0,0.0,1.2185000000000001,62.665,201.9885,0.9395
2019-04-16 18:00:00,10.797,0.017,0.0,0.0,1.219,25.697,94.943,0.913
2019-04-16 18:30:00,10.154,0.012,0.0,0.0,1.2205,12.8485,47.4715,0.8035
2019-04-16 19:00:00,9.511,0.007,0.0,0.0,1.222,0.0,0.0,0.694
2019-04-16 19:30:00,9.1445,0.005,0.0,0.0,1.224,0.0,0.0,0.5934999999999999
2019-04-16 20:00:00,8.778,0.003,0.0,0.0,1.226,0.0,0.0,0.493
2019-04-16 20:30:00,8.408999999999999,0.002,0.0,0.0,1.2275,0.0,0.0,0.43
2019-04-16 21:00:00,8.04,0.001,0.0,0.0,1.229,0.0,0.0,0.367
2019-04-16 21:30:00,7.7715,0.001,0.0,0.0,1.2305000000000001,0.0,0.0,0.34099999999999997
2019-04-16 22:00:00,7.503,0.001,0.0,0.0,1.232,0.0,0.0,0.315
2019-04-16 22:30:00,7.277,0.001,0.0,0.0,1.2335,0.0,0.0,0.2855
2019-04-16 23:00:00,7.051,0.001,0.0,0.0,1.235,0.0,0.0,0.256
2019-04-16 23:30:00,6.765000000000001,0.0005,0.0,0.0,1.2365,0.0,0.0,0.214
2019-04-17 00:00:00,6.479,0.0,0.0,0.0,1.238,0.0,0.0,0.172
2019-04-17 00:30:00,6.1465,0.0005,0.0,0.0,1.2389999999999999,0.0,0.0,0.1235
2019-04-17 01:00:00,5.814,0.001,0.0,0.0,1.24,0.0,0.0,0.075
2019-04-17 01:30:00,5.3675,0.002,0.0,0.0,1.2415,0.0,0.0,0.0685
2019-04-17 02:00:00,4.921,0.003,0.0,0.0,1.243,0.0,0.0,0.062
2019-04-17 02:30:00,4.4645,0.0055,0.0,0.0,1.2445,0.0,0.0,0.11699999999999999
2019-04-17 03:00:00,4.008,0.008,0.0,0.0,1.246,0.0,0.0,0.172
2019-04-17 03:30:00,3.7184999999999997,0.008,0.0,0.0,1.248,0.0,0.0,0.41200000000000003
2019-04-17 04:00:00,3.429,0.008,0.0,0.0,1.25,0.0,0.0,0.652
2019-04-17 04:30:00,3.761,0.010499999999999999,0.0,0.0,1.2525,9.288,33.2595,0.758
2019-04-17 05:00:00,4.093,0.013,0.0,0.0,1.255,18.576,66.519,0.864
2019-04-17 05:30:00,4.841,0.013999999999999999,0.0,0.0,1.2559999999999998,51.577,171.5945,0.9215
2019-04-17 06:00:00,5.589,0.015,0.0,0.0,1.257,84.578,276.67,0.979
2019-04-17 06:30:00,6.2315000000000005,0.012,0.0,0.0,1.255,149.268,381.05100000000004,0.9584999999999999
2019-04-17 07:00:00,6.874,0.009,0.0,0.0,1.253,213.958,485.432,0.938
2019-04-17 07:30:00,7.9655000000000005,0.004999999999999999,0.0,0.0,1.249,319.488,579.6475,0.9395
2019-04-17 08:00:00,9.057,0.001,0.0,0.0,1.245,425.018,673.863,0.941
2019-04-17 08:30:00,10.298,0.0005,0.0,0.0,1.2400000000000002,479.961,751.5095,0.9424999999999999
2019-04-17 09:00:00,11.539,0.0,0.0,0.0,1.235,534.904,829.156,0.944
2019-04-17 09:30:00,12.7345,0.0,0.0,0.0,1.23,578.9155000000001,884.93,0.9444999999999999
2019-04-17 10:00:00,13.93,0.0,0.0,0.0,1.225,622.927,940.704,0.945
2019-04-17 10:30:00,14.7085,0.0,0.0,0.0,1.2215,628.9110000000001,970.7995,0.945
2019-04-17 11:00:00,15.487,0.0,0.0,0.0,1.218,634.895,1000.895,0.945
2019-04-17 11:30:00,15.816500000000001,0.0005,0.0,0.0,1.216,593.7685,1003.3655,0.942
2019-04-17 12:00:00,16.146,0.001,0.0,0.0,1.214,552.642,1005.836,0.939
2019-04-17 12:30:00,16.3465,0.0005,0.0,0.0,1.2125,520.4745,980.423,0.9325
2019-04-17 13:00:00,16.547,0.0,0.0,0.0,1.211,488.307,955.01,0.926
2019-04-17 13:30:00,16.707,0.0,0.0,0.0,1.21,477.189,903.5885000000001,0.8220000000000001
2019-04-17 14:00:00,16.867,0.0,0.0,0.0,1.209,466.071,852.167,0.718
2019-04-17 14:30:00,16.877000000000002,0.0,0.0,0.0,1.2080000000000002,428.32950000000005,778.0725,0.641
2019-04-17 15:00:00,16.887,0.0,0.0,0.0,1.207,390.588,703.978,0.564
2019-04-17 15:30:00,16.664,0.0,0.0,0.0,1.2065000000000001,336.334,612.4205,0.591
2019-04-17 16:00:00,16.441,0.0,0.0,0.0,1.206,282.08,520.863,0.618
2019-04-17 16:30:00,15.638,0.0,0.0,0.0,1.2065000000000001,213.99349999999998,418.03000000000003,0.708
2019-04-17 17:00:00,14.835,0.0,0.0,0.0,1.207,145.907,315.197,0.798
2019-04-17 17:30:00,13.351,0.0,0.0,0.0,1.209,89.6695,208.1735,0.829
2019-04-17 18:00:00,11.867,0.0,0.0,0.0,1.211,33.432,101.15,0.86
2019-04-17 18:30:00,10.9605,0.0,0.0,0.0,1.2145000000000001,16.7165,50.578,0.89
2019-04-17 19:00:00,10.054,0.0,0.0,0.0,1.218,0.001,0.006,0.92
2019-04-17 19:30:00,9.656500000000001,0.0,0.0,0.0,1.2225000000000001,0.0005,0.003,0.9335
2019-04-17 20:00:00,9.259,0.0,0.0,0.0,1.227,0.0,0.0,0.947
2019-04-17 20:30:00,8.7705,0.0,0.0,0.0,1.2305000000000001,0.0,0.0,0.947
2019-04-17 21:00:00,8.282,0.0,0.0,0.0,1.234,0.0,0.0,0.947
2019-04-17 21:30:00,7.843,0.0005,0.0,0.0,1.237,0.0,0.0,0.942
2019-04-17 22:00:00,7.404,0.001,0.0,0.0,1.24,0.0,0.0,0.937
2019-04-17 22:30:00,7.374499999999999,0.0015,0.0,0.0,1.2429999999999999,0.0,0.0,0.9445
2019-04-17 23:00:00,7.345,0.002,0.0,0.0,1.246,0.0,0.0,0.952
2019-04-17 23:30:00,7.2780000000000005,0.002,0.0,0.0,1.2475,0.0,0.0,0.9655
2019-04-18 00:00:00,7.211,0.002,0.0,0.0,1.249,0.0,0.0,0.979
2019-04-18 00:30:00,7.132,0.002,0.0,0.0,1.2505000000000002,0.0,0.0,0.983
2019-04-18 01:00:00,7.053,0.002,0.0,0.0,1.252,0.0,0.0,0.987
2019-04-18 01:30:00,6.9735,0.0025,0.0,0.0,1.2525,0.0,0.0,0.9884999999999999
2019-04-18 02:00:00,6.894,0.003,0.0,0.0,1.253,0.0,0.0,0.99
2019-04-18 02:30:00,6.885,0.003,0.0,0.0,1.2534999999999998,0.0,0.0,0.9895
2019-04-18 03:00:00,6.876,0.003,0.0,0.0,1.254,0.0,0.0,0.989
2019-04-18 03:30:00,6.8149999999999995,0.003,0.0,0.0,1.254,0.0,0.0,0.9884999999999999
2019-04-18 04:00:00,6.754,0.003,0.0,0.0,1.254,0.0,0.0,0.988
2019-04-18 04:30:00,6.836,0.003,0.0,0.0,1.254,6.7225,35.8765,0.9864999999999999
2019-04-18 05:00:00,6.918,0.003,0.0,0.0,1.254,13.445,71.753,0.985
2019-04-18 05:30:00,7.4975000000000005,0.002,0.0,0.0,1.2515,49.5005,177.31699999999998,0.9724999999999999
2019-04-18 06:00:00,8.077,0.001,0.0,0.0,1.249,85.556,282.881,0.96
2019-04-18 06:30:00,8.731,0.0005,0.0,0.0,1.2465000000000002,141.9795,387.051,0.9624999999999999
2019-04-18 07:00:00,9.385,0.0,0.0,0.0,1.244,198.403,491.221,0.965
2019-04-18 07:30:00,10.2315,0.0,0.0,0.0,1.241,247.05899999999997,585.292,0.963
2019-04-18 08:00:00,11.078,0.0,0.0,0.0,1.238,295.715,679.363,0.961
2019-04-18 08:30:00,12.065999999999999,0.0,0.0,0.0,1.234,351.6865,756.8845,0.9595
2019-04-18 09:00:00,13.054,0.0,0.0,0.0,1.23,407.658,834.406,0.958
2019-04-18 09:30:00,14.103,0.0,0.0,0.0,1.2255,448.53200000000004,890.094,0.9584999999999999
2019-04-18 10:00:00,15.152,0.0,0.0,0.0,1.221,489.406,945.782,0.959
2019-04-18 10:30:00,15.848500000000001,0.0,0.0,0.0,1.2175,505.7745,975.8375000000001,0.957
2019-04-18 11:00:00,16.545,0.0,0.0,0.0,1.214,522.143,1005.893,0.955
2019-04-18 11:30:00,16.991,0.0,0.0,0.0,1.212,513.5625,1008.3634999999999,0.949
2019-04-18 12:00:00,17.437,0.0,0.0,0.0,1.21,504.982,1010.834,0.943
2019-04-18 12:30:00,17.6695,0.0,0.0,0.0,1.208,473.4415,985.461,0.942
2019-04-18 13:00:00,17.902,0.0,0.0,0.0,1.206,441.901,960.088,0.941
2019-04-18 13:30:00,17.9165,0.0,0.0,0.0,1.2055,396.88800000000003,908.6669999999999,0.9424999999999999
2019-04-18 14:00:00,17.931,0.0,0.0,0.0,1.205,351.875,857.246,0.944
2019-04-18 14:30:00,17.771,0.0,0.0,0.0,1.2045,310.23,783.362,0.9495
2019-04-18 15:00:00,17.611,0.0,0.0,0.0,1.204,268.585,709.478,0.955
2019-04-18 15:30:00,17.1785,0.0,0.0,0.0,1.205,225.7185,618.0455,0.959
2019-04-18 16:00:00,16.746,0.0,0.0,0.0,1.206,182.852,526.613,0.963
2019-04-18 16:30:00,15.901499999999999,0.0,0.0,0.0,1.2075,139.4105,423.96750000000003,0.966
2019-04-18 17:00:00,15.057,0.0,0.0,0.0,1.209,95.969,321.322,0.969
2019-04-18 17:30:00,13.9625,0.0,0.0,0.0,1.2120000000000002,61.016,214.407,0.9704999999999999
2019-04-18 18:00:00,12.868,0.0,0.0,0.0,1.215,26.063,107.492,0.972
2019-04-18 18:30:00,12.052,0.0,0.0,0.0,1.2185000000000001,13.0335,53.764,0.9695
2019-04-18 19:00:00,11.236,0.0,0.0,0.0,1.222,0.004,0.036,0.967
2019-04-18 19:30:00,10.811,0.0,0.0,0.0,1.225,0.002,0.018,0.9405
2019-04-18 20:00:00,10.386,0.0,0.0,0.0,1.228,0.0,0.0,0.914
2019-04-18 20:30:00,9.8825,0.0,0.0,0.0,1.2305000000000001,0.0,0.0,0.7655000000000001
2019-04-18 21:00:00,9.379,0.0,0.0,0.0,1.233,0.0,0.0,0.617
2019-04-18 21:30:00,8.917,0.0,0.0,0.0,1.2360000000000002,0.0,0.0,0.47350000000000003
2019-04-18 22:00:00,8.455,0.0,0.0,0.0,1.239,0.0,0.0,0.33
2019-04-18 22:30:00,8.0785,0.0,0.0,0.0,1.241,0.0,0.0,0.2865
2019-04-18 23:00:00,7.702,0.0,0.0,0.0,1.243,0.0,0.0,0.243
2019-04-18 23:30:00,7.3805,0.0,0.0,0.0,1.2445,0.0,0.0,0.3115
2019-04-19 00:00:00,7.059,0.0,0.0,0.0,1.246,0.0,0.0,0.38
2019-04-19 00:30:00,6.7995,0.0,0.0,0.0,1.2475,0.0,0.0,0.478
2019-04-19 01:00:00,6.54,0.0,0.0,0.0,1.249,0.0,0.0,0.576
2019-04-19 01:30:00,6.3095,0.0,0.0,0.0,1.251,0.0,0.0,0.702
2019-04-19 02:00:00,6.079,0.0,0.0,0.0,1.253,0.0,0.0,0.828
2019-04-19 02:30:00,5.803,0.0,0.0,0.0,1.255,0.0,0.0,0.8885
2019-04-19 03:00:00,5.527,0.0,0.0,0.0,1.257,0.0,0.0,0.949
2019-04-19 03:30:00,5.489,0.0005,0.0,0.0,1.259,0.0,0.0,0.9624999999999999
2019-04-19 04:00:00,5.451,0.001,0.0,0.0,1.261,0.0,0.0,0.976
2019-04-19 04:30:00,5.7265,0.0015,0.0,0.0,1.2625,9.2295,38.556,0.9795
2019-04-19 05:00:00,6.002,0.002,0.0,0.0,1.264,18.459,77.112,0.983
2019-04-19 05:30:00,6.576499999999999,0.001,0.0,0.0,1.2625,61.6345,183.0165,0.968
2019-04-19 06:00:00,7.151,0.0,0.0,0.0,1.261,104.81,288.921,0.953
2019-04-19 06:30:00,7.881,0.0,0.0,0.0,1.2585,192.187,392.946,0.9405
2019-04-19 07:00:00,8.611,0.0,0.0,0.0,1.256,279.564,496.971,0.928
2019-04-19 07:30:00,9.99,0.0,0.0,0.0,1.2505000000000002,363.718,590.8315,0.8640000000000001
2019-04-19 08:00:00,11.369,0.0,0.0,0.0,1.245,447.872,684.692,0.8
2019-04-19 08:30:00,12.77,0.0,0.0,0.0,1.2395,520.942,762.05,0.7605
2019-04-19 09:00:00,14.171,0.0,0.0,0.0,1.234,594.012,839.408,0.721
2019-04-19 09:30:00,15.4505,0.0,0.0,0.0,1.2285,644.7275,895.0095,0.6815
2019-04-19 10:00:00,16.73,0.0,0.0,0.0,1.223,695.443,950.611,0.642
2019-04-19 10:30:00,17.698,0.0,0.0,0.0,1.2185000000000001,723.731,980.6279999999999,0.5960000000000001
2019-04-19 11:00:00,18.666,0.0,0.0,0.0,1.214,752.019,1010.645,0.55
2019-04-19 11:30:00,19.3005,0.0,0.0,0.0,1.2109999999999999,751.2860000000001,1013.1155,0.6125
2019-04-19 12:00:00,19.935,0.0,0.0,0.0,1.208,750.553,1015.586,0.675
2019-04-19 12:30:00,20.226999999999997,0.0,0.0,0.0,1.2065000000000001,719.9285,990.2975,0.775
2019-04-19 13:00:00,20.519,0.0,0.0,0.0,1.205,689.304,965.009,0.875
2019-04-19 13:30:00,20.610999999999997,0.0,0.0,0.0,1.2040000000000002,635.8199999999999,913.713,0.8585
2019-04-19 14:00:00,20.703,0.0,0.0,0.0,1.203,582.336,862.417,0.842
2019-04-19 14:30:00,20.6465,0.0,0.0,0.0,1.2025000000000001,530.5565,788.5725,0.702
2019-04-19 15:00:00,20.59,0.0,0.0,0.0,1.202,478.777,714.728,0.562
2019-04-19 15:30:00,20.2915,0.0,0.0,0.0,1.202,414.8885,623.545,0.338
2019-04-19 16:00:00,19.993,0.0,0.0,0.0,1.202,351.0,532.362,0.114
2019-04-19 16:30:00,19.104999999999997,0.0,0.0,0.0,1.2029999999999998,270.108,429.8415,0.083
2019-04-19 17:00:00,18.217,0.0,0.0,0.0,1.204,189.216,327.321,0.052
2019-04-19 17:30:00,16.4725,0.0,0.0,0.0,1.2055,118.87650000000001,220.58350000000002,0.048
2019-04-19 18:00:00,14.728,0.0,0.0,0.0,1.207,48.537,113.846,0.044
2019-04-19 18:30:00,13.511,0.0,0.0,0.0,1.21,24.285999999999998,57.0185,0.10799999999999998
2019-04-19 19:00:00,12.294,0.0,0.0,0.0,1.213,0.035,0.191,0.172
2019-04-19 19:30:00,11.7445,0.0,0.0,0.0,1.2165,0.0175,0.0955,0.3385
2019-04-19 20:00:00,11.195,0.0,0.0,0.0,1.22,0.0,0.0,0.505
2019-04-19 20:30:00,10.638,0.0,0.0,0.0,1.2229999999999999,0.0,0.0,0.603
2019-04-19 21:00:00,10.081,0.0,0.0,0.0,1.226,0.0,0.0,0.701
2019-04-19 21:30:00,9.5545,0.0,0.0,0.0,1.229,0.0,0.0,0.721
2019-04-19 22:00:00,9.028,0.0,0.0,0.0,1.232,0.0,0.0,0.741
2019-04-19 22:30:00,8.5875,0.0,0.0,0.0,1.234,0.0,0.0,0.782
2019-04-19 23:00:00,8.147,0.0,0.0,0.0,1.236,0.0,0.0,0.823
2019-04-19 23:30:00,7.7585,0.0,0.0,0.0,1.238,0.0,0.0,0.7895
2019-04-20 00:00:00,7.37,0.0,0.0,0.0,1.24,0.0,0.0,0.756
2019-04-20 00:30:00,7.0105,0.0,0.0,0.0,1.242,0.0,0.0,0.5935
2019-04-20 01:00:00,6.651,0.0,0.0,0.0,1.244,0.0,0.0,0.431
2019-04-20 01:30:00,6.3095,0.0,0.0,0.0,1.246,0.0,0.0,0.278
2019-04-20 02:00:00,5.968,0.0,0.0,0.0,1.248,0.0,0.0,0.125
2019-04-20 02:30:00,5.649,0.0,0.0,0.0,1.2505,0.0,0.0,0.175
2019-04-20 03:00:00,5.33,0.0,0.0,0.0,1.253,0.0,0.0,0.225
2019-04-20 03:30:00,5.005,0.0,0.0,0.0,1.2555,0.0,0.0,0.3315
2019-04-20 04:00:00,4.68,0.0,0.0,0.0,1.258,0.0,0.0,0.438
2019-04-20 04:30:00,4.7565,0.0,0.0,0.0,1.2595,18.0295,41.3245,0.4685
2019-04-20 05:00:00,4.833,0.0,0.0,0.0,1.261,36.059,82.649,0.499
2019-04-20 05:30:00,6.050000000000001,0.0,0.0,0.0,1.2614999999999998,105.4395,188.804,0.40900000000000003
2019-04-20 06:00:00,7.267,0.0,0.0,0.0,1.262,174.82,294.959,0.319
2019-04-20 06:30:00,8.2565,0.0,0.0,0.0,1.2595,260.214,398.77750000000003,0.202
2019-04-20 07:00:00,9.246,0.0,0.0,0.0,1.257,345.608,502.596,0.085
2019-04-20 07:30:00,10.5785,0.0,0.0,0.0,1.252,427.2475,596.3075,0.043000000000000003
2019-04-20 08:00:00,11.911,0.0,0.0,0.0,1.247,508.887,690.019,0.001
2019-04-20 08:30:00,13.6585,0.0,0.0,0.0,1.239,573.4495,767.2525,0.0005
2019-04-20 09:00:00,15.406,0.0,0.0,0.0,1.231,638.012,844.486,0.0
2019-04-20 09:30:00,16.5895,0.0,0.0,0.0,1.226,686.7655,900.009,0.0
2019-04-20 10:00:00,17.773,0.0,0.0,0.0,1.221,735.519,955.532,0.0
2019-04-20 10:30:00,18.502000000000002,0.0,0.0,0.0,1.2175,761.4805,985.4639999999999,0.0
2019-04-20 11:00:00,19.231,0.0,0.0,0.0,1.214,787.442,1015.396,0.0
2019-04-20 11:30:00,19.7025,0.0,0.0,0.0,1.2115,788.788,1017.904,0.0
2019-04-20 12:00:00,20.174,0.0,0.0,0.0,1.209,790.134,1020.412,0.0
2019-04-20 12:30:00,20.4655,0.0,0.0,0.0,1.2075,766.297,995.125,0.0
2019-04-20 13:00:00,20.757,0.0,0.0,0.0,1.206,742.46,969.838,0.0
2019-04-20 13:30:00,20.879,0.0,0.0,0.0,1.2045,696.0805,918.6275,0.0
2019-04-20 14:00:00,21.001,0.0,0.0,0.0,1.203,649.701,867.417,0.0
2019-04-20 14:30:00,21.0135,0.0,0.0,0.0,1.202,582.7725,793.6975,0.0
2019-04-20 15:00:00,21.026,0.0,0.0,0.0,1.201,515.844,719.978,0.0
2019-04-20 15:30:00,20.769,0.0,0.0,0.0,1.2005,438.18350000000004,628.92,0.0
2019-04-20 16:00:00,20.512,0.0,0.0,0.0,1.2,360.523,537.862,0.0
2019-04-20 16:30:00,19.683,0.0,0.0,0.0,1.2005,278.312,435.5295,0.0
2019-04-20 17:00:00,18.854,0.0,0.0,0.0,1.201,196.101,333.197,0.0
2019-04-20 17:30:00,17.0955,0.0,0.0,0.0,1.202,124.3625,226.667,0.0
2019-04-20 18:00:00,15.337,0.0,0.0,0.0,1.203,52.624,120.137,0.0
2019-04-20 18:30:00,14.0985,0.0,0.0,0.0,1.205,26.3655,60.3395,0.0
2019-04-20 19:00:00,12.86,0.0,0.0,0.0,1.207,0.107,0.542,0.0
2019-04-20 19:30:00,12.187999999999999,0.0,0.0,0.0,1.21,0.0535,0.271,0.0
2019-04-20 20:00:00,11.516,0.0,0.0,0.0,1.213,0.0,0.0,0.0
2019-04-20 20:30:00,10.903500000000001,0.0,0.0,0.0,1.2160000000000002,0.0,0.0,0.0
2019-04-20 21:00:00,10.291,0.0,0.0,0.0,1.219,0.0,0.0,0.0
2019-04-20 21:30:00,9.737,0.0,0.0,0.0,1.222,0.0,0.0,0.0
2019-04-20 22:00:00,9.183,0.0,0.0,0.0,1.225,0.0,0.0,0.0
2019-04-20 22:30:00,8.711500000000001,0.0,0.0,0.0,1.2275,0.0,0.0,0.0
2019-04-20 23:00:00,8.24,0.0,0.0,0.0,1.23,0.0,0.0,0.0
2019-04-20 23:30:00,7.8825,0.0,0.0,0.0,1.2315,0.0,0.0,0.0
2019-04-21 00:00:00,7.525,0.0,0.0,0.0,1.233,0.0,0.0,0.0
2019-04-21 00:30:00,7.271000000000001,0.0,0.0,0.0,1.234,0.0,0.0,0.0
2019-04-21 01:00:00,7.017,0.0,0.0,0.0,1.235,0.0,0.0,0.0
2019-04-21 01:30:00,6.745,0.0,0.0,0.0,1.2355,0.0,0.0,0.0
2019-04-21 02:00:00,6.473,0.0,0.0,0.0,1.236,0.0,0.0,0.0
2019-04-21 02:30:00,6.1735,0.0,0.0,0.0,1.2375,0.0,0.0,0.0
2019-04-21 03:00:00,5.874,0.0,0.0,0.0,1.239,0.0,0.0,0.0
2019-04-21 03:30:00,5.5600000000000005,0.0,0.0,0.0,1.2405,0.0,0.0,0.0
2019-04-21 04:00:00,5.246,0.0,0.0,0.0,1.242,0.0,0.0,0.0
2019-04-21 04:30:00,5.2455,0.0,0.0,0.0,1.2429999999999999,19.8265,44.1655,0.0
2019-04-21 05:00:00,5.245,0.0,0.0,0.0,1.244,39.653,88.331,0.0
2019-04-21 05:30:00,6.6705000000000005,0.0,0.0,0.0,1.2445,111.86699999999999,194.645,0.0
2019-04-21 06:00:00,8.096,0.0,0.0,0.0,1.245,184.081,300.959,0.0
2019-04-21 06:30:00,9.2025,0.0,0.0,0.0,1.243,269.77299999999997,404.59000000000003,0.0
2019-04-21 07:00:00,10.309,0.0,0.0,0.0,1.241,355.465,508.221,0.0
2019-04-21 07:30:00,11.520499999999998,0.0,0.0,0.0,1.2365,437.3035,601.745,0.0
2019-04-21 08:00:00,12.732,0.0,0.0,0.0,1.232,519.142,695.269,0.0
2019-04-21 08:30:00,14.599,0.0,0.0,0.0,1.2235,588.2045,772.3775,0.0
2019-04-21 09:00:00,16.466,0.0,0.0,0.0,1.215,657.267,849.486,0.0
2019-04-21 09:30:00,17.516,0.0,0.0,0.0,1.2105000000000001,706.9495,904.923,0.0
2019-04-21 10:00:00,18.566,0.0,0.0,0.0,1.206,756.632,960.36,0.0
2019-04-21 10:30:00,19.0825,0.0,0.0,0.0,1.2035,782.726,990.252,0.0
2019-04-21 11:00:00,19.599,0.0,0.0,0.0,1.201,808.82,1020.144,0.0
2019-04-21 11:30:00,19.9795,0.0,0.0,0.0,1.199,809.3295,1022.6135,0.0
2019-04-21 12:00:00,20.36,0.0,0.0,0.0,1.197,809.839,1025.083,0.0
2019-04-21 12:30:00,20.6035,0.0,0.0,0.0,1.195,785.3775,999.8355,0.0
2019-04-21 13:00:00,20.847,0.0,0.0,0.0,1.193,760.916,974.588,0.0
2019-04-21 13:30:00,20.9345,0.0,0.0,0.0,1.1915,713.2815,923.4165,0.0
2019-04-21 14:00:00,21.022,0.0,0.0,0.0,1.19,665.647,872.245,0.0
2019-04-21 14:30:00,20.954,0.0,0.0,0.0,1.189,598.9225,798.7365,0.0
2019-04-21 15:00:00,20.886,0.0,0.0,0.0,1.188,532.198,725.228,0.0
2019-04-21 15:30:00,20.7535,0.0,0.0,0.0,1.1875,452.472,634.295,0.0
2019-04-21 16:00:00,20.621,0.0,0.0,0.0,1.187,372.746,543.362,0.0
2019-04-21 16:30:00,19.9405,0.0,0.0,0.0,1.187,288.538,441.2165,0.0
2019-04-21 17:00:00,19.26,0.0,0.0,0.0,1.187,204.33,339.071,0.0
2019-04-21 17:30:00,17.4465,0.0,0.0,0.0,1.1880000000000002,130.5315,232.723,0.0
2019-04-21 18:00:00,15.633,0.0,0.0,0.0,1.189,56.733,126.375,0.0
2019-04-21 18:30:00,14.1735,0.0,0.0,0.0,1.191,28.4805,63.73,0.0
2019-04-21 19:00:00,12.714,0.0,0.0,0.0,1.193,0.228,1.085,0.0
2019-04-21 19:30:00,12.057,0.0,0.0,0.0,1.1975,0.114,0.5425,0.0
2019-04-21 20:00:00,11.4,0.0,0.0,0.0,1.202,0.0,0.0,0.0
2019-04-21 20:30:00,10.753499999999999,0.0,0.0,0.0,1.2069999999999999,0.0,0.0,0.0
2019-04-21 21:00:00,10.107,0.0,0.0,0.0,1.212,0.0,0.0,0.0
2019-04-21 21:30:00,9.452,0.0,0.0,0.0,1.216,0.0,0.0,0.0
2019-04-21 22:00:00,8.797,0.0,0.0,0.0,1.22,0.0,0.0,0.0
2019-04-21 22:30:00,8.221,0.0,0.0,0.0,1.2225000000000001,0.0,0.0,0.0
2019-04-21 23:00:00,7.645,0.0,0.0,0.0,1.225,0.0,0.0,0.0
2019-04-21 23:30:00,7.193,0.0,0.0,0.0,1.2265000000000001,0.0,0.0,0.0
2019-04-22 00:00:00,6.741,0.0,0.0,0.0,1.228,0.0,0.0,0.0
2019-04-22 00:30:00,6.404999999999999,0.0,0.0,0.0,1.229,0.0,0.0,0.0
2019-04-22 01:00:00,6.069,0.0,0.0,0.0,1.23,0.0,0.0,0.0
2019-04-22 01:30:00,5.8260000000000005,0.0,0.0,0.0,1.2305000000000001,0.0,0.0,0.0
2019-04-22 02:00:00,5.583,0.0,0.0,0.0,1.231,0.0,0.0,0.0
2019-04-22 02:30:00,5.4079999999999995,0.0,0.0,0.0,1.2315,0.0,0.0,0.0
2019-04-22 03:00:00,5.233,0.0,0.0,0.0,1.232,0.0,0.0,0.0
2019-04-22 03:30:00,5.108,0.0,0.0,0.0,1.232,0.0,0.0,0.002
2019-04-22 04:00:00,4.983,0.0,0.0,0.0,1.232,0.0,0.0,0.004
2019-04-22 04:30:00,5.3055,0.0,0.0,0.0,1.2315,19.176,47.0745,0.005
2019-04-22 05:00:00,5.628,0.0,0.0,0.0,1.231,38.352,94.149,0.006
2019-04-22 05:30:00,6.994,0.0,0.0,0.0,1.2295,106.2615,200.492,0.011
2019-04-22 06:00:00,8.36,0.0,0.0,0.0,1.228,174.171,306.835,0.016
2019-04-22 06:30:00,9.4885,0.0,0.0,0.0,1.2245,255.284,410.2355,0.19
2019-04-22 07:00:00,10.617,0.0,0.0,0.0,1.221,336.397,513.636,0.364
